ts_code,name,invest_type,category,return_3m,return_6m,return_1y,volatility,max_drawdown,sharpe,data_points,rank_6m,percentile_6m,rank_1y,percentile_1y,quality_score,base_name
021980.OF,兴全红利量化选股C,股票型,主动股票型,1.0,5.72,1.22,11.25,12.03,-0.07,455,24.0,96.02076124567472,409.0,29.411764705882348,57.7,兴全红利量化选股
024499.OF,兴华景和A,混合型,混合型-偏股,3.59,5.74,19.19,11.75,7.91,1.46,327,217.0,95.86048294365658,161.0,96.93838499808648,94.1,兴华景和
023173.OF,兴华景成A,混合型,混合型-偏股,3.95,-2.38,-8.26,18.0,17.8,-0.57,289,3278.0,37.19816021464163,5134.0,1.7795637198622316,43.7,兴华景成
025408.OF,兴华景明A,混合型,混合型-偏股,0.35,1.1,8.73,8.62,5.58,0.78,180,965.0,81.52548869298582,1086.0,79.23842326827402,79.6,兴华景明
023007.OF,兴华智选成长三个月持有A,混合型,混合型-偏股,-0.6,0.58,4.11,6.67,5.88,0.32,438,1192.0,77.17516289766195,2186.0,58.18982013011864,62.0,兴华智选成长
018876.OF,兴合先进制造A,混合型,混合型-偏股,1.26,-4.02,3.63,17.88,14.6,0.09,455,3890.0,25.46952855500192,2356.0,54.936854190585535,52.8,兴合先进制造
017813.OF,兴合安迎A,混合型,混合型-偏股,-0.41,-2.3,6.87,13.27,12.31,0.37,455,3245.0,37.83058643158298,1416.0,72.9238423268274,64.4,兴合安迎
024674.OF,兴合景气智选A,混合型,混合型-偏股,1.43,-1.45,8.29,19.04,11.62,0.33,224,2832.0,45.74549635875814,1171.0,77.61194029850746,65.6,兴合景气智选
023169.OF,兴证资管国企红利优选A,混合型,混合型-偏股,0.68,3.42,3.39,7.11,4.96,0.2,453,423.0,91.9126101954772,2435.0,53.42518178339074,59.0,兴证资管国企红利优选
025904.OF,兴证资管恒睿致胜A,混合型,混合型-偏股,0.05,0.23,0.71,2.16,0.81,-0.6,76,1464.0,71.96243771559985,3874.0,25.88978185993112,52.5,兴证资管恒睿致胜
970194.OF,兴证资管金麒麟3个月持有A,混合型,混合型-偏股,-2.35,-3.13,3.78,12.89,11.62,0.14,440,3610.0,30.835569183595247,2302.0,55.970149253731336,56.6,兴证资管金麒麟3个月持有
025783.OF,兴证资管金麒麟兴享优选D,混合型,混合型-偏股,4.9,0.43,0.14,29.98,15.02,-0.06,150,1294.0,75.22039095438866,4177.0,20.091848450057405,48.7,兴证资管金麒麟兴享优选
025843.OF,兴证资管金麒麟兴睿优选D,混合型,混合型-偏股,-1.15,-0.98,-0.59,8.5,5.59,-0.3,136,2559.0,50.97738597163664,4407.0,15.690776884806734,53.6,兴证资管金麒麟兴睿优选
025750.OF,兴证资管金麒麟均衡优选D,混合型,混合型-偏股,-4.62,-3.44,0.23,10.87,5.87,-0.16,150,3708.0,28.95745496358758,4138.0,20.838117106773822,56.7,兴证资管金麒麟均衡优选
970119.OF,兴证资管金麒麟恒睿致远一年持有A,混合型,混合型-偏股,0.14,0.27,0.78,2.65,1.99,-0.46,455,1430.0,72.6140283633576,3833.0,26.67432070417145,52.7,兴证资管金麒麟恒睿致远
970067.OF,兴证资管金麒麟消费升级A,混合型,混合型-偏股,-4.56,-5.27,0.61,10.06,8.84,-0.14,455,4218.0,19.183595247221152,3936.0,24.703406046689626,57.7,兴证资管金麒麟消费升级
018574.OF,兴银丰盈C,灵活配置型,混合型-平衡,3.36,4.5,11.85,12.85,13.71,0.77,455,41.0,91.5433403805497,68.0,85.83509513742071,74.8,兴银丰盈
020147.OF,兴银价值平衡A,混合型,混合型-偏股,-1.06,-0.66,4.5,10.27,11.56,0.24,455,2345.0,55.07857416634726,2041.0,60.96440872560276,59.7,兴银价值平衡
018706.OF,兴银先进制造智选A,混合型,混合型-偏股,1.21,2.22,11.9,13.9,12.52,0.71,455,614.0,88.2522039095439,639.0,87.79181017986988,75.2,兴银先进制造智选
013676.OF,兴银兴慧一年持有A,混合型,混合型-偏股,0.01,,3.36,6.47,7.09,0.21,455,,,2452.0,53.09988518943742,57.8,兴银兴慧
022038.OF,兴银数字经济智选A,混合型,混合型-偏股,-3.63,-6.7,7.43,21.73,21.64,0.25,455,4477.0,14.220007665772329,1302.0,75.10524301569077,53.4,兴银数字经济智选
018990.OF,兴银智选消费A,混合型,混合型-偏股,-6.73,-6.56,-2.76,13.07,11.92,-0.36,455,4456.0,14.62246071291683,4744.0,9.24225028702641,51.3,兴银智选消费
018658.OF,兴银消费新趋势C,灵活配置型,混合型-平衡,-3.5,-4.61,-0.95,14.51,11.52,-0.2,455,370.0,21.98731501057083,409.0,13.742071881606766,53.9,兴银消费新趋势
014838.OF,兴银碳中和主题A,混合型,混合型-偏股,1.72,3.25,13.0,13.89,12.9,0.79,455,450.0,91.39517056343426,512.0,90.22196708763872,77.2,兴银碳中和主题
018212.OF,兴银稳惠180天持有A,混合型,混合型-偏股,0.46,0.59,2.22,2.59,2.51,0.08,455,1184.0,77.32847834419317,2937.0,43.8193647148871,53.9,兴银稳惠180天持有
013783.OF,兴银竞争优势A,混合型,混合型-偏股,-0.65,-1.31,12.64,14.98,14.36,0.71,455,2757.0,47.182828669988496,556.0,89.38002296211252,73.7,兴银竞争优势
021631.OF,兴银聚优智选A,混合型,混合型-偏股,-5.29,-6.39,-2.25,15.45,12.39,-0.28,455,4432.0,15.082407052510538,4669.0,10.677382319173368,52.0,兴银聚优智选
024131.OF,兴银颐福保守养老目标一年持有,混合型,混合型-偏股,-0.49,-0.13,1.64,3.68,2.29,-0.1,151,1848.0,64.60329628210042,3280.0,37.256027554535024,60.0,兴银颐福保守养老目标
011765.OF,兴银高端制造A,混合型,混合型-偏股,2.65,5.47,16.57,14.39,16.69,1.01,455,234.0,95.53468761977769,254.0,95.15882127822424,79.3,兴银高端制造
021969.OF,兴银鼎新C,灵活配置型,混合型-平衡,0.01,0.37,0.58,0.96,1.03,-1.48,455,150.0,68.49894291754757,361.0,23.89006342494715,46.9,兴银鼎新
020416.OF,农银先进制造A,混合型,混合型-偏股,2.31,4.49,12.3,19.67,14.15,0.52,455,305.0,94.17401303181296,584.0,88.84424033677764,70.0,农银先进制造
017410.OF,农银养老2035Y,混合型,混合型-偏股,-1.2,-1.5,2.88,6.86,5.91,0.13,440,2857.0,45.26638558834802,2673.0,48.87102946804439,55.8,农银养老2035
017411.OF,农银养老2045五年Y,混合型,混合型-偏股,-2.3,-3.03,3.07,9.96,8.82,0.11,440,3568.0,31.64047527788425,2578.0,50.688863375430536,56.5,农银养老2045五年
023135.OF,农银创新驱动A,混合型,混合型-偏股,2.05,3.95,12.13,18.85,14.93,0.54,439,354.0,93.23495592180912,604.0,88.46153846153845,69.4,农银创新驱动
019146.OF,农银均衡优选A,混合型,混合型-偏股,-0.88,-2.29,4.31,8.04,5.4,0.29,455,3240.0,37.92640858566501,2119.0,59.47187141216992,62.7,农银均衡优选
023951.OF,农银平衡价值A,混合型,混合型-偏股,-0.62,-2.98,4.94,8.88,4.3,0.33,146,3539.0,32.196243771559985,1912.0,63.43283582089552,66.3,农银平衡价值
016305.OF,农银汇理专精特新A,混合型,混合型-偏股,3.22,-0.79,13.8,21.49,15.48,0.55,455,2432.0,53.411268685320046,433.0,91.73363949483353,69.4,农银汇理专精特新
019485.OF,农银汇理主题轮动C,灵活配置型,混合型-平衡,-2.5,-4.34,2.66,20.45,16.19,0.03,455,364.0,23.25581395348837,271.0,42.917547568710354,48.0,农银汇理主题轮动
018589.OF,农银汇理信息传媒C,股票型,主动股票型,-6.31,-7.07,2.04,14.28,15.2,0.0,455,444.0,23.356401384083046,386.0,33.391003460207614,46.8,农银汇理信息传媒
011314.OF,农银汇理创新成长,混合型,混合型-偏股,-4.47,-2.67,0.16,11.24,12.71,-0.16,455,3399.0,34.879264085856654,4167.0,20.283199387677,54.5,农银汇理创新成长
016725.OF,农银汇理品质农业A,股票型,主动股票型,2.84,-0.52,7.82,11.24,7.68,0.52,455,185.0,68.16608996539793,207.0,64.3598615916955,70.1,农银汇理品质农业
014241.OF,农银汇理均衡收益,混合型,混合型-偏股,-2.19,-4.16,1.81,12.55,9.44,-0.02,455,3940.0,24.51130701418168,3176.0,39.246077305778805,61.6,农银汇理均衡收益
011593.OF,农银汇理安瑞一年持有,混合型,混合型-偏股,-2.0,-3.09,2.84,12.45,10.92,0.07,440,3590.0,31.218857799923335,2688.0,48.584003061615,54.3,农银汇理安瑞
016494.OF,农银汇理新能源主题C,灵活配置型,混合型-平衡,-0.99,-2.3,4.66,15.83,14.27,0.17,455,311.0,34.46088794926004,213.0,55.17970401691332,55.1,农银汇理新能源主题
017842.OF,农银汇理景气优选A,混合型,混合型-偏股,-1.51,-3.62,3.79,20.35,16.2,0.09,455,3758.0,27.999233422767343,2294.0,56.12323000382702,51.6,农银汇理景气优选
014576.OF,农银汇理瑞丰6个月持有,混合型,混合型-偏股,-1.29,-2.01,0.05,4.34,4.59,-0.45,455,3120.0,40.22614028363357,4217.0,19.326444699579028,50.6,农银汇理瑞丰6个月持有
015696.OF,农银汇理绿色能源精选,混合型,混合型-偏股,-0.73,-2.62,6.03,19.45,20.25,0.21,455,3372.0,35.396703717899584,1588.0,69.63260619977038,53.4,农银汇理绿色能源精选
015850.OF,农银汇理行业轮动C,混合型,混合型-偏股,0.36,-3.73,2.92,17.47,14.28,0.05,455,3801.0,27.17516289766194,2653.0,49.25373134328358,51.2,农银汇理行业轮动
014295.OF,农银汇理金穗优选6个月持有A,混合型,混合型-偏股,-0.5,-0.24,1.57,2.46,1.55,-0.18,440,1969.0,62.284400153315445,3324.0,36.414083429008805,60.0,农银汇理金穗优选6个月持有
017624.OF,农银瑞云增益6个月持有A,混合型,混合型-偏股,-0.31,-0.59,1.04,2.47,1.77,-0.39,455,2287.0,56.19011115369874,3659.0,30.003827018752396,54.8,农银瑞云增益6个月持有
012430.OF,农银瑞康6个月持有,混合型,混合型-偏股,-0.63,-1.3,1.17,2.28,2.55,-0.36,455,2755.0,47.22115753162132,3572.0,31.66858017604286,54.6,农银瑞康6个月持有
020354.OF,农银瑞益一年持有A,混合型,混合型-偏股,-0.16,-0.12,1.16,1.72,1.36,-0.49,455,1843.0,64.69911843618245,3582.0,31.477229238423263,54.9,农银瑞益
021456.OF,农银红利甄选C,混合型,混合型-偏股,-0.4,0.83,1.91,8.69,4.78,-0.01,455,1084.0,79.24492142583365,3116.0,40.39418293149637,62.3,农银红利甄选
019655.OF,农银鑫享稳健养老目标一年持有Y,混合型,混合型-偏股,-0.58,-0.7,1.93,4.8,2.01,-0.01,85,2365.0,54.695285550019165,3106.0,40.58553386911596,63.2,农银鑫享稳健养老目标
023526.OF,凯石元鑫A,混合型,混合型-偏股,-0.62,-0.46,0.19,8.11,10.59,-0.22,436,2152.0,58.777309313913385,4156.0,20.49368541905855,54.6,凯石元鑫
025352.OF,凯石瑞鑫6个月持有A,混合型,混合型-偏股,0.26,-1.64,-0.81,5.13,3.51,-0.55,174,2921.0,44.03986201609812,4452.0,14.82969766551856,49.3,凯石瑞鑫6个月持有
014736.OF,创金合信专精特新A,股票型,主动股票型,-2.46,-4.94,12.13,23.88,16.29,0.42,455,391.0,32.52595155709342,96.0,83.56401384083046,63.0,创金合信专精特新
012613.OF,创金合信产业智选A,混合型,混合型-偏股,-2.68,-7.58,2.8,20.81,20.84,0.04,455,4626.0,11.364507474128017,2711.0,48.14389590508994,45.2,创金合信产业智选
016997.OF,创金合信产业臻选平衡A,混合型,混合型-偏股,-2.09,-3.8,1.32,11.76,10.27,-0.06,455,3823.0,26.75354541970103,3476.0,33.505549177190964,59.9,创金合信产业臻选平衡
011685.OF,创金合信先进装备A,股票型,主动股票型,4.18,3.01,20.21,14.34,11.9,1.27,455,83.0,85.81314878892734,27.0,95.50173010380622,89.1,创金合信先进装备
018155.OF,创金合信全球医药生物A,股票型,主动股票型,-6.88,-12.19,-14.29,23.39,15.39,-0.7,444,558.0,3.633217993079585,574.0,0.865051903114189,42.4,创金合信全球医药生物
017653.OF,创金合信全球芯片产业A,股票型,主动股票型,-4.98,-8.08,2.92,20.77,20.6,0.04,445,469.0,19.031141868512115,360.0,37.88927335640139,43.9,创金合信全球芯片产业
014408.OF,创金合信兴选产业趋势A,混合型,混合型-偏股,-10.8,-14.82,4.57,23.15,19.08,0.11,455,5162.0,1.0923725565350706,2017.0,61.42365097588978,49.2,创金合信兴选产业趋势
015570.OF,创金合信医药优选3个月持有A,混合型,混合型-偏股,-5.25,-8.1,-6.24,23.35,29.44,-0.35,455,4703.0,9.888846301264852,5031.0,3.7504783773440464,35.8,创金合信医药优选3个月持有
019338.OF,创金合信启富优选A,股票型,主动股票型,-1.09,0.44,10.47,12.36,9.92,0.69,455,153.0,73.70242214532871,125.0,78.54671280276817,75.9,创金合信启富优选
020224.OF,创金合信均益量化选股A,混合型,混合型-偏股,-1.78,-2.8,5.1,10.68,9.83,0.29,455,3460.0,33.71023380605595,1869.0,64.25564485265977,63.0,创金合信均益量化选股
013348.OF,创金合信大健康A,混合型,混合型-偏股,-4.79,-7.97,-6.91,22.98,29.65,-0.39,455,4683.0,10.272134917592943,5065.0,3.0998851894374235,35.3,创金合信大健康
017238.OF,创金合信宁和平衡养老目标三年持有,混合型,混合型-偏股,1.75,1.06,3.85,8.32,6.7,0.22,444,988.0,81.08470678420852,2276.0,56.46766169154229,59.9,创金合信宁和平衡养老目标
013337.OF,创金合信宜久来福3个月持有A,混合型,混合型-偏股,0.02,-0.02,0.39,1.95,1.72,-0.83,443,1714.0,67.17133001149867,4072.0,22.101033295063143,47.1,创金合信宜久来福3个月持有
025222.OF,创金合信弘科A,混合型,混合型-偏股,-3.25,-6.53,9.11,26.78,7.64,0.27,39,4452.0,14.699118436182443,1016.0,80.57787983161117,65.1,创金合信弘科
013132.OF,创金合信文娱媒体A,股票型,主动股票型,-6.12,-7.89,-4.68,12.73,15.24,-0.52,455,465.0,19.723183391003463,509.0,12.110726643598612,47.7,创金合信文娱媒体
018153.OF,创金合信汇选6个月持有A,混合型,混合型-偏股,-0.45,-1.53,5.52,10.85,8.0,0.32,443,2875.0,44.92142583365274,1723.0,67.04936854190586,64.9,创金合信汇选6个月持有
012379.OF,创金合信港股互联网3个月持有A,混合型,混合型-偏股,-10.93,-15.65,-12.51,20.84,25.28,-0.7,444,5178.0,0.7857416634725944,5206.0,0.4018369690011458,36.2,创金合信港股互联网3个月持有
013160.OF,创金合信碳中和A,混合型,混合型-偏股,-0.9,-1.38,8.83,15.01,13.43,0.46,455,2799.0,46.3779225756995,1068.0,79.58285495598929,66.9,创金合信碳中和
021975.OF,创金合信红利甄选量化选股A,混合型,混合型-偏股,-1.74,-0.53,2.81,7.43,6.33,0.11,455,2220.0,57.47412801839785,2704.0,48.27784156142365,55.4,创金合信红利甄选量化选股
011367.OF,创金合信群力一年定开A,混合型,混合型-偏股,-1.75,-1.02,5.62,11.14,10.96,0.33,455,2589.0,50.402453047144505,1695.0,67.58515116724072,63.6,创金合信群力一年定开
013339.OF,创金合信芯片产业A,股票型,主动股票型,-2.42,-7.66,4.99,24.36,19.48,0.12,455,456.0,21.280276816609,301.0,48.0968858131488,46.6,创金合信芯片产业
017728.OF,创金合信荣和积极养老目标五年持有,混合型,混合型-偏股,2.56,1.85,4.62,11.89,10.51,0.22,444,717.0,86.2782675354542,1992.0,61.902028319938765,60.5,创金合信荣和积极养老目标五年持有
016073.OF,创金合信软件产业A,股票型,主动股票型,-10.54,-18.29,-0.85,21.97,23.39,-0.13,455,577.0,0.34602076124568,449.0,22.491349480968857,46.0,创金合信软件产业
021845.OF,创金合信鑫瑞E,混合型,混合型-偏股,0.22,0.43,1.18,1.32,1.06,-0.62,455,1299.0,75.12456880030663,3560.0,31.89820130118638,54.8,创金合信鑫瑞
023286.OF,前海开源人工智能C,灵活配置型,混合型-平衡,-9.3,-14.65,-16.29,26.51,31.05,-0.69,455,468.0,1.2684989429175508,473.0,0.2114164904862603,29.6,前海开源人工智能
012483.OF,前海开源优质龙头6个月持有A,混合型,混合型-偏股,-6.17,-6.59,-0.91,13.2,12.22,-0.22,455,4462.0,14.507474128018394,4480.0,14.293915040183702,53.3,前海开源优质龙头6个月持有
022292.OF,前海开源优选领航A,股票型,主动股票型,-3.53,-2.01,3.09,12.22,9.7,0.09,455,269.0,53.63321799307958,355.0,38.754325259515575,54.2,前海开源优选领航
011601.OF,前海开源公共卫生主题精选A,股票型,主动股票型,-7.07,-8.7,-3.71,25.88,24.2,-0.22,455,491.0,15.22491349480969,497.0,14.18685121107266,41.3,前海开源公共卫生主题精选
022446.OF,前海开源周期精选A,混合型,混合型-偏股,4.43,-4.06,-1.59,31.41,27.1,-0.11,455,3900.0,25.277884246837868,4583.0,12.323000382701876,37.6,前海开源周期精选
022414.OF,前海开源国企精选A,混合型,混合型-偏股,-0.12,2.63,8.52,11.97,7.13,0.55,455,542.0,89.63204292832503,1118.0,78.62610026789132,73.8,前海开源国企精选
011870.OF,前海开源国家比较优势C,灵活配置型,混合型-平衡,-0.8,-2.22,5.1,14.89,11.76,0.21,455,307.0,35.30655391120507,201.0,57.71670190274841,58.7,前海开源国家比较优势
023160.OF,前海开源康悦稳健养老一年持有A,混合型,混合型-偏股,0.33,0.74,4.8,4.08,2.17,0.69,367,1123.0,78.49750862399387,1951.0,62.68656716417911,75.2,前海开源康悦稳健养老
023712.OF,前海开源康颐平衡养老三年Y,混合型,混合型-偏股,1.78,1.75,6.73,8.75,5.23,0.54,339,736.0,85.9141433499425,1440.0,72.46460007654038,72.5,前海开源康颐平衡养老三年
011588.OF,前海开源成份精选,混合型,混合型-偏股,1.14,2.37,6.34,11.09,9.2,0.39,455,595.0,88.61632809505558,1533.0,70.68503635667815,66.8,前海开源成份精选
014729.OF,前海开源新兴产业C,混合型,混合型-偏股,-1.77,-0.61,9.11,18.26,18.41,0.39,455,2304.0,55.86431582981986,1018.0,80.53960964408726,61.0,前海开源新兴产业
013157.OF,前海开源新经济C,灵活配置型,混合型-平衡,0.44,4.41,15.88,17.46,17.51,0.79,455,43.0,91.12050739957716,38.0,92.17758985200844,73.5,前海开源新经济
011429.OF,前海开源民裕进取,混合型,混合型-偏股,1.21,2.93,5.12,10.51,8.63,0.3,455,485.0,90.7244154848601,1863.0,64.37045541523155,63.6,前海开源民裕进取
011871.OF,前海开源沪港深优势精选C,灵活配置型,混合型-平衡,-6.35,-10.83,-5.51,16.53,16.89,-0.45,455,450.0,5.073995771670193,456.0,3.8054968287526414,45.9,前海开源沪港深优势精选
015210.OF,前海开源沪港深农业主题精选C,灵活配置型,混合型-平衡,-0.54,-1.5,-1.64,14.64,13.17,-0.25,455,272.0,42.7061310782241,418.0,11.839323467230445,51.9,前海开源沪港深农业主题精选
017929.OF,前海开源沪港深新机遇C,灵活配置型,混合型-平衡,1.91,1.52,7.56,20.1,20.07,0.28,455,94.0,80.33826638477801,145.0,69.55602536997885,55.3,前海开源沪港深新机遇
012711.OF,前海开源沪港深蓝筹C,灵活配置型,混合型-平衡,-6.31,-10.78,-5.32,16.51,16.87,-0.44,455,449.0,5.285412262156452,454.0,4.228329809725162,46.1,前海开源沪港深蓝筹
025188.OF,前海开源沪港深裕鑫D,灵活配置型,混合型-平衡,-3.78,-2.12,0.16,13.66,8.84,-0.13,243,302.0,36.36363636363637,384.0,19.027484143763218,56.6,前海开源沪港深裕鑫
018006.OF,前海开源沪港深龙头精选C,灵活配置型,混合型-平衡,-6.28,-7.28,-4.62,14.27,19.18,-0.46,455,418.0,11.839323467230445,449.0,5.285412262156452,44.3,前海开源沪港深龙头精选
011722.OF,前海开源深圳特区精选A,股票型,主动股票型,-6.31,-9.16,-2.35,17.98,19.2,-0.24,455,502.0,13.321799307958482,475.0,17.993079584775085,48.4,前海开源深圳特区精选
023623.OF,前海开源港股通价值领航A,混合型,混合型-偏股,-4.45,-2.93,-0.41,12.68,8.55,-0.19,200,3518.0,32.59869681870449,4358.0,16.628396479142747,55.6,前海开源港股通价值领航
023457.OF,前海开源研究优选A,混合型,混合型-偏股,1.36,0.74,6.44,20.81,9.73,0.21,179,1125.0,78.45917976236106,1500.0,71.31649445082282,62.8,前海开源研究优选
024317.OF,前海开源研究驱动A,混合型,混合型-偏股,-0.47,0.46,8.44,18.71,8.38,0.34,292,1273.0,75.62284400153315,1139.0,78.22426329889016,68.6,前海开源研究驱动
013271.OF,前海开源聚利一年持有C,混合型,混合型-偏股,-5.99,-10.59,-5.09,16.32,16.59,-0.43,455,5002.0,4.158681487159832,4943.0,5.43436662839648,46.6,前海开源聚利
011287.OF,前海开源聚慧三年持有,混合型,混合型-偏股,-1.4,-9.76,-3.82,15.87,18.2,-0.37,455,4917.0,5.787658106554239,4840.0,7.405281285878296,46.3,前海开源聚慧
021784.OF,前海开源股息率100强C,股票型,主动股票型,0.81,2.9,6.0,8.14,5.83,0.49,455,86.0,85.29411764705883,255.0,56.0553633217993,67.4,前海开源股息率100强
025080.OF,前海开源裕泰3个月持有A,混合型,混合型-偏股,-1.16,-1.57,8.45,16.39,5.82,0.39,57,2889.0,44.65312380222307,1133.0,78.33907386146193,71.8,前海开源裕泰3个月持有
016721.OF,前海开源高端装备制造C,灵活配置型,混合型-平衡,-5.25,-10.86,6.0,27.13,18.48,0.15,455,451.0,4.862579281183932,178.0,62.579281183932345,49.1,前海开源高端装备制造
011523.OF,前海联合产业趋势A,混合型,混合型-偏股,0.42,-0.82,6.62,15.19,17.71,0.3,455,2450.0,53.06630893062477,1453.0,72.21584385763491,57.9,前海联合产业趋势
