ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,m_fee,c_fee,duration_year,p_value,min_amount,exp_return,benchmark,status,invest_type,type,trustee,purc_startdate,redm_startdate,market
159385.SZ,数字经济ETF富国,富国基金,浦发银行,股票型,20250521,,20250530,20250512,,5.35,0.5,0.1,,1.0,0.1,,中证诚通国企数字经济指数收益率,L,被动指数型,契约型开放式,,20250530,20250530,E
588940.SH,科创50ETF富国,富国基金,中信银行,股票型,20250521,,20250603,20250507,,3.1642,0.15,0.05,,1.0,0.1,,上证科创板50成份指数收益率,L,被动指数型,契约型开放式,,20250603,20250603,E
561220.SH,数字经济ETF工银,工银瑞信基金,国信证券,股票型,20250521,,20250530,20250512,,9.8205,0.4,0.1,,1.0,0.1,,中证诚通国企数字经济指数收益率,L,被动指数型,契约型开放式,,20250530,20250530,E
159226.SZ,中证A500增强ETF,国泰基金,中国工商银行,股票型,20250520,,20250529,20250401,,5.7009,0.5,0.1,,1.0,0.1,,中证A500指数收益率,L,增强指数型,契约型开放式,,20250529,20250529,E
159239.SZ,港股通汽车ETF富国,富国基金,中信建投证券,股票型,20250519,,20250528,20250506,,2.3178,0.5,0.1,,1.0,0.1,,恒生港股通汽车主题指数收益率(使用估值汇率折算),L,被动指数型,契约型开放式,,20250528,20250528,E
588130.SH,科创医药ETF华夏,华夏基金,中泰证券,股票型,20250514,,20250528,20250407,,2.0208,0.5,0.1,,1.0,0.1,,上证科创板生物医药指数收益率,L,被动指数型,契约型开放式,,20250528,20250528,E
563830.SH,全指现金流ETF博时,博时基金,中信银行,股票型,20250514,,20250522,20250414,,3.239,0.5,0.1,,1.0,0.1,,中证全指自由现金流指数收益率,L,被动指数型,契约型开放式,,20250522,20250522,E
159218.SZ,卫星产业ETF,招商基金,中国银河,股票型,20250514,,20250522,20250407,,2.0562,0.5,0.1,,1.0,0.1,,中证卫星产业指数收益率,L,被动指数型,契约型开放式,,20250522,20250522,E
563770.SH,全指现金流ETF,招商基金,国泰海通,股票型,20250508,,20250516,20250423,,2.6731,0.15,0.05,,1.0,0.1,,中证全指自由现金流指数收益率,L,被动指数型,契约型开放式,,20250516,20250516,E
563550.SH,A500增强ETF摩根,摩根基金,中信证券,股票型,20250508,,20250516,20250421,,10.1556,0.5,0.1,,1.0,0.1,,中证A500指数收益率,L,增强指数型,契约型开放式,,20250516,20250516,E
563060.SH,央企50ETF易方达,易方达基金,广发银行,股票型,20250508,,20250519,20250421,,2.2753,0.5,0.1,,1.0,0.1,,中证国资央企50指数收益率,L,被动指数型,契约型开放式,,20250519,20250519,E
159229.SZ,自由现金流ETF广发,广发基金,中信银行,股票型,20250506,,20250515,20250407,,2.5256,0.5,0.1,,1.0,0.1,,中证800自由现金流指数收益率,L,被动指数型,契约型开放式,,20250515,20250515,E
159392.SZ,航空ETF,富国基金,广发证券,股票型,20250430,,20250514,20250414,,3.1529,0.5,0.1,,1.0,0.1,,国证通用航空产业指数收益率,L,被动指数型,契约型开放式,,20250514,20250514,E
159236.SZ,自由现金流ETF工银,工银瑞信基金,华泰证券,股票型,20250430,,20250516,20250414,,5.2972,0.15,0.05,,1.0,0.1,,中证全指自由现金流指数收益率,L,被动指数型,契约型开放式,,20250516,20250516,E
563680.SH,800自由现金流ETF,汇添富基金,中国银行,股票型,20250430,,20250515,20250414,,2.6696,0.5,0.1,,1.0,0.1,,中证800自由现金流指数收益率,L,被动指数型,契约型开放式,,20250515,20250515,E
159227.SZ,航空航天ETF,华夏基金,中国农业银行,股票型,20250430,,20250516,20250414,,4.1991,0.5,0.1,,1.0,0.1,,国证航天航空行业指数收益率,L,被动指数型,契约型开放式,,20250516,20250516,E
159221.SZ,现金流ETF嘉实,嘉实基金,中国工商银行,股票型,20250430,,20250513,20250421,,2.9001,0.15,0.05,,1.0,0.1,,国证自由现金流指数收益率,L,被动指数型,契约型开放式,,20250513,20250513,E
563780.SH,现金流全指ETF,方正富邦基金,交通银行,股票型,20250430,,20250513,20250414,,5.1003,0.5,0.1,,1.0,0.1,,中证全指自由现金流指数收益率,L,被动指数型,契约型开放式,,20250513,20250513,E
159220.SZ,港股通红利低波ETF华宝,华宝基金,中国建设银行,股票型,20250429,,20250512,20250417,,4.5778,0.5,0.1,,1.0,0.1,,经人民币汇率调整的标普港股通低波红利指数收益率,L,被动指数型,契约型开放式,,20250512,20250512,E
501227.SH,泓德红利优选LOF,泓德基金,平安银行,混合型,20250429,,20250625,20250407,,1.7867,1.2,0.2,,1.0,0.01,,中证红利指数收益率*90%+中国债券综合全价指数收益率*10%,L,混合型,契约型开放式,,20250625,20250625,E
561870.SH,自由现金流ETF全指,华富基金,中国农业银行,股票型,20250429,,20250509,20250414,,4.1777,0.5,0.1,,1.0,0.1,,中证全指自由现金流指数收益率,L,被动指数型,契约型开放式,,20250509,20250509,E
159208.SZ,航天航空ETF,万家基金,中国建设银行,股票型,20250428,,20250512,20250328,,2.1446,0.5,0.1,,1.0,0.1,,国证航天航空行业指数收益率,L,被动指数型,契约型开放式,,20250512,20250512,E
589980.SH,科创100ETF汇添富,汇添富基金,中国农业银行,股票型,20250425,,20250512,20250421,,3.7812,0.15,0.05,,1.0,0.1,,上证科创板100指数收益率,L,被动指数型,契约型开放式,,20250512,20250512,E
508085.SH,华泰苏州恒泰租赁住房REIT,华泰证券资管,中信银行,REITs,20250425,,20250521,20250422,,5.0,0.2,0.01,48.0,1.0,0.1,,,L,,契约型封闭式,,,,E
563900.SH,沪深300自由现金流ETF摩根,摩根基金,中国光大银行,股票型,20250424,,20250507,20250407,,4.2497,0.5,0.1,,1.0,0.1,,沪深300自由现金流指数收益率,L,被动指数型,契约型开放式,,20250507,20250507,E
159219.SZ,深证100ETF融通,融通基金,兴业银行,股票型,20250424,,20250513,20250321,,2.9239,0.15,0.05,,1.0,0.1,,深证100指数收益率,L,被动指数型,契约型开放式,,20250513,20250513,E
159232.SZ,自由现金流ETF南方,南方基金,国信证券,股票型,20250423,,20250430,20250414,,19.0895,0.15,0.05,,1.0,0.1,,中证全指自由现金流指数收益率,L,被动指数型,契约型开放式,,20250430,20250430,E
563390.SH,现金流ETF全指,华泰柏瑞基金,招商银行,股票型,20250423,,20250430,20250414,,10.5284,0.5,0.1,,1.0,0.1,,中证全指自由现金流指数收益率,L,被动指数型,契约型开放式,,20250430,20250430,E
159382.SZ,创业板人工智能ETF南方,南方基金,中国建设银行,股票型,20250423,,20250509,20250414,,2.1006,0.5,0.1,,1.0,0.1,,创业板人工智能指数收益率,L,被动指数型,契约型开放式,,20250509,20250509,E
159235.SZ,中证现金流ETF大成,大成基金,华泰证券,股票型,20250423,,20250430,20250414,,10.8773,0.15,0.05,,1.0,0.1,,中证全指自由现金流指数收益率,L,被动指数型,契约型开放式,,20250430,20250430,E
561080.SH,自由现金流ETF中证全指,华安基金,国信证券,股票型,20250423,,20250430,20250414,,4.4125,0.5,0.1,,1.0,0.1,,中证全指自由现金流指数收益率,L,被动指数型,契约型开放式,,20250430,20250430,E
159213.SZ,机器人ETF基金,汇添富基金,国信证券,股票型,20250421,,20250430,20250407,,2.2624,0.5,0.1,,1.0,0.1,,中证机器人指数收益率,L,被动指数型,契约型开放式,,20250430,20250430,E
159231.SZ,通用航空ETF华宝,华宝基金,长江证券,股票型,20250418,,20250429,20250407,,2.5405,0.5,0.1,,1.0,0.1,,国证通用航空产业指数收益率,L,被动指数型,契约型开放式,,20250429,20250429,E
516460.SH,现金流ETF800,鹏华基金,交通银行,股票型,20250417,,20250428,20250407,,2.0369,0.5,0.1,,1.0,0.1,,中证800自由现金流指数收益率,L,被动指数型,契约型开放式,,20250428,20250428,E
563990.SH,800现金流ETF,富国基金,中国银行,股票型,20250416,,20250424,20250407,,9.2457,0.5,0.1,,1.0,0.1,,中证800自由现金流指数收益率,L,被动指数型,契约型开放式,,20250424,20250424,E
510320.SH,沪深300ETF中金,中金基金,中国建设银行,股票型,20250416,,20250425,20250331,,9.7907,0.15,0.05,,1.0,0.1,,沪深300指数收益率,L,被动指数型,契约型开放式,,20250425,20250425,E
563700.SH,红利价值ETF易方达,易方达基金,兴业银行,股票型,20250416,,20250428,20250331,,3.5515,0.15,0.05,,1.0,0.1,,中证红利价值指数收益率,L,被动指数型,契约型开放式,,20250428,20250428,E
588850.SH,科创机械ETF,嘉实基金,广发证券,股票型,20250416,,20250424,20250331,,2.5078,0.5,0.1,,1.0,0.1,,上证科创板工业机械指数收益率,L,被动指数型,契约型开放式,,20250424,20250424,E
159225.SZ,现金流ETF基金,银华基金,平安银行,股票型,20250409,,20250417,20250324,,4.4574,0.5,0.1,,1.0,0.1,,国证自由现金流指数收益率,L,被动指数型,契约型开放式,,20250417,20250417,E
589300.SH,科创综指ETF嘉实,嘉实基金,平安银行,股票型,20250409,,20250417,20250324,,4.4558,0.15,0.05,,1.0,0.1,,上证科创板综合指数收益率,L,被动指数型,契约型开放式,,20250417,20250417,E
159222.SZ,自由现金流ETF易方达,易方达基金,中信证券,股票型,20250409,,20250417,20250324,,11.5437,0.15,0.05,,1.0,0.1,,国证自由现金流指数收益率,L,被动指数型,契约型开放式,,20250417,20250417,E
562080.SH,300现金流ETF,华宝基金,中国建设银行,股票型,20250407,,20250415,20250324,,4.4238,0.5,0.1,,1.0,0.1,,沪深300自由现金流指数收益率,L,被动指数型,契约型开放式,,20250415,20250415,E
159391.SZ,大盘价值ETF博时,博时基金,中国银行,股票型,20250403,,20250421,20250317,,2.0808,0.5,0.1,,1.0,0.1,,国证大盘价值指数收益率,L,被动指数型,契约型开放式,,20250421,20250421,E
512250.SH,中证A50ETF招商,招商基金,中国建设银行,股票型,20250403,,20250414,20241231,,2.151,0.15,0.05,,1.0,0.1,,中证A50指数收益率,L,被动指数型,契约型开放式,,20250414,20250414,E
588040.SH,科创50ETF指数,鹏华基金,国泰海通,股票型,20250403,,20250414,20250324,,2.0589,0.15,0.05,,1.0,0.1,,上证科创板50成份指数收益率,L,被动指数型,契约型开放式,,20250414,20250414,E
159366.SZ,港股医疗ETF,永赢基金,国泰海通,股票型,20250402,,20250414,20250317,,2.1233,0.5,0.1,,1.0,0.1,,中证港股通医疗主题指数收益率(按照估值汇率折算),L,被动指数型,契约型开放式,,20250414,20250414,E
159211.SZ,深证100ETF富国,富国基金,中国工商银行,股票型,20250402,,20250414,20250317,,2.3768,0.15,0.05,,1.0,0.1,,深证100指数收益率,L,被动指数型,契约型开放式,,20250414,20250414,E
159202.SZ,恒生互联网科技ETF,万家基金,兴业银行,股票型,20250402,,20250416,20250317,,2.374,0.5,0.1,,1.0,0.1,,恒生互联网科技业指数收益率(经估值汇率调整),L,被动指数型,契约型开放式,,20250416,20250416,E
159377.SZ,创业板医药ETF国泰,国泰基金,国泰海通,股票型,20250402,,20250415,20250317,,2.0613,0.5,0.1,,1.0,0.1,,创业板医药卫生指数收益率,L,被动指数型,契约型开放式,,20250415,20250415,E
159216.SZ,深证100ETF大成,大成基金,中信证券,股票型,20250402,,20250411,20250317,,4.2805,0.15,0.05,,1.0,0.1,,深证100指数收益率,L,被动指数型,契约型开放式,,20250411,20250411,E
560820.SH,中证A50ETF新华,新华基金,中国建设银行,股票型,20250328,,20250418,20250310,,2.5893,0.15,0.05,,1.0,,,中证A50指数收益率,L,被动指数型,契约型开放式,,20250418,20250418,E
159212.SZ,深100ETF南方,南方基金,中国农业银行,股票型,20250327,,20250409,20250317,,9.432,0.15,0.05,,1.0,,,深证100指数收益率,L,被动指数型,契约型开放式,,20250409,20250409,E
159207.SZ,高股息ETF,广发基金,浦发银行,股票型,20250327,,20250409,20250303,,4.8098,0.5,0.1,,1.0,0.1,,中证智选高股息策略指数收益率,L,被动指数型,契约型开放式,,20250409,20250409,E
588720.SH,科创50ETF中银,中银基金,中国农业银行,股票型,20250327,,20250415,20250310,,6.5474,0.15,0.05,,1.0,0.1,,上证科创板50成份指数收益率,L,被动指数型,契约型开放式,,20250415,20250415,E
180305.SZ,南方顺丰物流REIT,南方基金,招商银行,REITs,20250327,,20250421,20250321,,10.0,0.2,0.01,43.0,1.0,0.1,,,L,,契约型封闭式,,,,E
159217.SZ,港股通创新药ETF工银,工银瑞信基金,广发证券,股票型,20250326,,20250403,20250317,,12.6616,0.4,0.07,,1.0,0.1,,经汇率调整后的国证港股通创新药指数收益率,L,被动指数型,契约型开放式,,20250403,20250403,E
159388.SZ,创业板人工智能ETF国泰,国泰基金,中泰证券,股票型,20250326,,20250407,20250310,,2.7309,0.5,0.1,,1.0,0.1,,创业板人工智能指数收益率,L,被动指数型,契约型开放式,,20250407,20250407,E
589010.SH,科创人工智能ETF华夏,华夏基金,中国建设银行,股票型,20250326,,20250409,20250310,,2.4179,0.5,0.1,,1.0,0.1,,上证科创板人工智能指数收益率,L,被动指数型,契约型开放式,,20250409,20250409,E
589100.SH,科创芯片ETF国泰,国泰基金,国投证券,股票型,20250326,,20250407,20250310,,2.8178,0.5,0.1,,1.0,0.1,,上证科创板芯片指数收益率,L,被动指数型,契约型开放式,,20250407,20250407,E
159390.SZ,A50指数ETF,国联基金,中国银行,股票型,20250326,,20250409,20250310,,11.7427,0.15,0.05,,1.0,0.1,,中证A50指数收益率,L,被动指数型,契约型开放式,,20250409,20250409,E
512240.SH,A50ETF龙头,鹏华基金,国泰海通,股票型,20250326,,20250407,20250310,,2.6769,0.15,0.05,,1.0,0.1,,中证A50指数收益率,L,被动指数型,契约型开放式,,20250407,20250407,E
159215.SZ,中证A500ETF指数基金,平安基金,中国农业银行,股票型,20250326,,20250407,20250317,,20.2658,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20250407,20250407,E
563650.SH,中证A500龙头ETF,兴业基金,中信证券,股票型,20250325,,20250403,20250228,,4.3491,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20250403,20250403,E
588170.SH,科创半导体ETF,华夏基金,长江证券,股票型,20250324,,20250408,20250317,,5.4515,0.5,0.1,,1.0,0.1,,上证科创板半导体材料设备主题指数收益率,L,被动指数型,契约型开放式,,20250408,20250408,E
508055.SH,汇添富上海地产租赁住房REIT,汇添富基金,中国银行,REITs,20250321,,20250331,20250317,,5.0,0.2,0.01,65.0,1.0,0.1,,,L,,契约型封闭式,,,,E
563660.SH,A500ETF银河,银河基金,中国农业银行,股票型,20250320,,20250402,20250303,,7.3509,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20250402,20250402,E
588910.SH,科创价值ETF,建信基金,国泰海通,股票型,20250320,,20250407,20250217,,14.4405,0.5,0.1,,1.0,0.1,,上证智选科创板创新价值指数收益率,L,被动指数型,契约型开放式,,20250407,20250407,E
589060.SH,科创综指ETF东财,东财基金,平安银行,股票型,20250319,,20250327,20250303,,3.8714,0.15,0.05,,1.0,0.1,,上证科创板综合价格指数收益率,L,被动指数型,契约型开放式,,20250327,20250327,E
560630.SH,机器人产业ETF,万家基金,广发证券,股票型,20250319,,20250401,20250228,,5.9939,0.5,0.1,,1.0,0.1,,中证机器人指数收益率,L,被动指数型,契约型开放式,,20250401,20250401,E
159316.SZ,港股通创新药ETF易方达,易方达基金,招商银行,股票型,20250318,,20250326,20250305,,2.8634,0.5,0.1,,1.0,0.1,,恒生港股通创新药指数收益率(使用估值汇率折算),L,被动指数型,契约型开放式,,20250326,20250326,E
159368.SZ,创业板新能源ETF华夏,华夏基金,国泰海通,股票型,20250314,,20250324,20250224,,2.0629,0.15,0.05,,1.0,0.1,,创业板新能源指数收益率,L,被动指数型,契约型开放式,,20250324,20250324,E
588770.SH,科创信息技术ETF摩根,摩根基金,中国工商银行,股票型,20250314,,20250324,20241212,,5.696,0.15,0.05,,1.0,0.1,,上证科创板新一代信息技术指数收益率,L,被动指数型,契约型开放式,,20250324,20250324,E
159381.SZ,创业板人工智能ETF华夏,华夏基金,国投证券,股票型,20250314,,20250324,20250303,,2.6758,0.15,0.05,,1.0,0.1,,创业板人工智能指数收益率,L,被动指数型,契约型开放式,,20250324,20250324,E
588250.SH,科创生物医药ETF,鹏华基金,中信证券,股票型,20250312,,20250321,20250224,,5.8168,0.5,0.1,,1.0,0.1,,上证科创板生物医药指数收益率,L,被动指数型,契约型开放式,,20250321,20250321,E
159209.SZ,中证红利质量ETF,招商基金,财通证券,股票型,20250312,,20250325,20250224,,3.3764,0.15,0.05,,1.0,0.1,,中证全指红利质量指数收益率,L,被动指数型,契约型开放式,,20250325,20250325,E
159206.SZ,卫星ETF,永赢基金,中信建投证券,股票型,20250306,,20250314,20250224,,2.3895,0.5,0.1,,1.0,0.1,,国证商用卫星通信产业指数收益率,L,被动指数型,契约型开放式,,20250314,20250314,E
589520.SH,科创人工智能ETF华宝,华宝基金,华泰证券,股票型,20250305,,20250313,20250224,,2.2955,0.5,0.1,,1.0,0.1,,上证科创板人工智能指数收益率,L,被动指数型,契约型开放式,,20250313,20250313,E
562810.SH,上证指数增强ETF,嘉实基金,广发证券,股票型,20250305,,20250313,20250211,,7.2795,0.5,0.1,,1.0,0.1,,上证综合指数收益率,L,增强指数型,契约型开放式,,20250313,20250313,E
589630.SH,科创综指ETF国泰,国泰基金,中金公司,股票型,20250304,,20250312,20250224,,15.0363,0.15,0.05,,1.0,0.1,,上证科创板综合指数收益率,L,被动指数型,契约型开放式,,20250312,20250312,E
588660.SH,科创创业50ETF基金,兴银基金,兴业银行,股票型,20250228,,20250317,20250213,,7.7534,0.15,0.05,,1.0,0.1,,中证科创创业50指数收益率,L,被动指数型,契约型开放式,,20250317,20250317,E
589600.SH,科创综指ETF富国,富国基金,交通银行,股票型,20250228,,20250307,20250217,,18.6554,0.15,0.05,,1.0,0.1,,上证科创板综合价格指数收益率,L,被动指数型,契约型开放式,,20250307,20250307,E
589660.SH,科创综指ETF南方,南方基金,招商银行,股票型,20250226,,20250305,20250217,,14.3353,0.15,0.05,,1.0,0.1,,上证科创板综合指数收益率,L,被动指数型,契约型开放式,,20250305,20250305,E
589680.SH,科创综指ETF鹏华,鹏华基金,中国银行,股票型,20250226,,20250305,20250217,,17.2994,0.15,0.05,,1.0,0.1,,上证科创板综合指数收益率,L,被动指数型,契约型开放式,,20250305,20250305,E
513830.SH,港股红利ETF,嘉实基金,招商证券,股票型,20250226,,20250307,20241216,,8.4631,0.5,0.1,,1.0,0.1,,经估值汇率调整后的中证港股通高股息投资指数收益率,L,被动指数型,契约型开放式,,20250307,20250307,E
589890.SH,科创综指ETF景顺,景顺长城基金,招商银行,股票型,20250226,,20250305,20250217,,14.4499,0.15,0.05,,1.0,0.1,,上证科创板综合价格指数收益率,L,被动指数型,契约型开放式,,20250305,20250305,E
589080.SH,科创综指ETF汇添富,汇添富基金,招商银行,股票型,20250226,,20250305,20250217,,14.9306,0.15,0.05,,1.0,0.1,,上证科创板综合指数收益率,L,被动指数型,契约型开放式,,20250305,20250305,E
589900.SH,科创综指ETF博时,博时基金,中国银行,股票型,20250226,,20250305,20250217,,19.9991,0.15,0.05,,1.0,0.1,,上证科创板综合指数收益率,L,被动指数型,契约型开放式,,20250305,20250305,E
589990.SH,科创综指ETF华泰柏瑞,华泰柏瑞基金,兴业银行,股票型,20250226,,20250305,20250217,,11.4609,0.15,0.05,,1.0,0.1,,上证科创板综合指数收益率,L,被动指数型,契约型开放式,,20250305,20250305,E
588840.SH,科创板50ETF基金,万家基金,中信银行,股票型,20250226,,20250310,20250213,,2.5624,0.15,0.05,,1.0,0.1,,上证科创板50成份指数收益率,L,被动指数型,契约型开放式,,20250310,20250310,E
589770.SH,科创综指ETF招商,招商基金,中国银行,股票型,20250226,,20250305,20250217,,12.8857,0.15,0.05,,1.0,0.1,,上证科创板综合指数收益率,L,被动指数型,契约型开放式,,20250305,20250305,E
589000.SH,科创综指ETF华夏,华夏基金,中国建设银行,股票型,20250226,,20250305,20250217,,15.3951,0.15,0.05,,1.0,0.1,,上证科创板综合指数收益率,L,被动指数型,契约型开放式,,20250305,20250305,E
589860.SH,科创综指ETF天弘,天弘基金,中信证券,股票型,20250226,,20250305,20250217,,15.2622,0.15,0.05,,1.0,0.1,,上证科创板综合指数收益率,L,被动指数型,契约型开放式,,20250305,20250305,E
159393.SZ,沪深300指数ETF,万家基金,江苏银行,股票型,20250225,,20250310,20250210,,5.8751,0.15,0.05,,1.0,0.1,,沪深300指数收益率,L,被动指数型,契约型开放式,,20250310,20250310,E
589800.SH,科创综指ETF易方达,易方达基金,中国工商银行,股票型,20250225,,20250304,20250217,,19.9999,0.15,0.05,,1.0,0.1,,上证科创板综合指数收益率,L,被动指数型,契约型开放式,,20250304,20250304,E
589500.SH,科创综指ETF工银,工银瑞信基金,中国农业银行,股票型,20250224,,20250303,20250217,,14.2006,0.15,0.05,,1.0,0.1,,上证科创板综合价格指数收益率,L,被动指数型,契约型开放式,,20250303,20250303,E
589880.SH,科创综指ETF建信,建信基金,国泰海通,股票型,20250220,,20250228,20250217,,20.0,0.15,0.05,,1.0,0.1,,上证科创板综合指数收益率,L,被动指数型,契约型开放式,,20250228,20250228,E
159399.SZ,现金流ETF,国泰基金,广发证券,股票型,20250219,,20250227,20250127,,14.3119,0.5,0.1,,1.0,,,富时中国A股自由现金流聚焦指数收益率,L,被动指数型,契约型开放式,,20250227,20250227,E
159201.SZ,自由现金流ETF,华夏基金,中泰证券,股票型,20250219,,20250227,20250124,,6.9428,0.15,0.05,,1.0,0.1,,国证自由现金流指数收益率,L,被动指数型,契约型开放式,,20250227,20250227,E
508084.SH,汇添富九州通医药REIT,汇添富基金,兴业银行,REITs,20250217,,20250227,20250210,,4.0,0.4,0.01,39.0,1.0,0.1,,,L,,契约型封闭式,,,,E
588240.SH,科创200ETF指数,鹏华基金,中国建设银行,股票型,20250213,,20250225,20250205,,2.6963,0.15,0.05,,1.0,0.1,,上证科创板200指数收益率,L,被动指数型,契约型开放式,,20250225,20250225,E
588960.SH,科创板新能源ETF,富国基金,招商银行,股票型,20250206,,20250219,20250106,,2.0858,0.5,0.1,,1.0,0.1,,上证科创板新能源指数收益率,L,被动指数型,契约型开放式,,20250219,20250219,E
159383.SZ,创业板50ETF华泰柏瑞,华泰柏瑞基金,中国建设银行,股票型,20250205,,20250214,20250106,,2.3609,0.15,0.05,,1.0,0.1,,创业板50指数收益率,L,被动指数型,契约型开放式,,20250214,20250214,E
159371.SZ,创业板50ETF富国,富国基金,中信证券,股票型,20250124,,20250212,20250106,,2.2822,0.15,0.05,,1.0,0.1,,创业板50指数收益率,L,被动指数型,契约型开放式,,20250212,20250212,E
159367.SZ,创业板50ETF华夏,华夏基金,国投证券,股票型,20250124,,20250214,20250102,,2.8608,0.15,0.05,,1.0,0.1,,创业板50指数收益率,L,被动指数型,契约型开放式,,20250214,20250214,E
159386.SZ,A500ETF永赢,永赢基金,中信证券,股票型,20250124,,20250211,20250109,,5.0787,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20250211,20250211,E
159373.SZ,创业板50ETF嘉实,嘉实基金,招商银行,股票型,20250123,,20250210,20250106,,5.1156,0.15,0.05,,1.0,0.1,,创业板50指数收益率,L,被动指数型,契约型开放式,,20250210,20250210,E
508092.SH,华夏金隅智造工场REIT,华夏基金,北京银行,REITs,20250123,,20250226,20250117,,4.0,0.2,0.01,24.0,1.0,0.1,,,L,,契约型封闭式,,,,E
159336.SZ,央企红利50ETF,融通基金,中国农业银行,股票型,20250122,,20250212,20250102,,5.3991,0.3,0.05,,1.0,0.1,,中证诚通央企红利指数收益率,L,被动指数型,契约型开放式,,20250212,20250212,E
560750.SH,A500ETF申万菱信,申万菱信基金,中国农业银行,股票型,20250122,,20250207,20250106,,4.7455,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20250207,20250207,E
563860.SH,A500ETF海富通,海富通基金,浦发银行,股票型,20250122,,20250212,20250113,,19.3784,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20250212,20250212,E
159397.SZ,信用债ETF广发,广发基金,兴业银行,债券型,20250122,,20250207,20250107,,22.3477,0.15,0.05,,1.0,0.1,,同期深证基准做市信用债指数收益率,L,被动指数型,契约型开放式,,20250207,20250207,E
159398.SZ,信用债ETF天弘,天弘基金,兴业银行,债券型,20250121,,20250206,20250107,,30.0022,0.15,0.05,,100.0,0.1,,深证基准做市信用债指数收益率,L,被动指数型,契约型开放式,,20250206,20250206,E
588870.SH,科创50ETF汇添富,汇添富基金,中信证券,股票型,20250120,,20250127,20250102,,2.3355,0.15,0.05,,1.0,0.1,,上证科创板50成份指数收益率,L,被动指数型,契约型开放式,,20250127,20250127,E
530800.SH,上证180ETF基金,银华基金,中信证券,股票型,20250117,,20250127,20250106,,4.202,0.15,0.05,,1.0,0.1,,上证180指数收益率,L,被动指数型,契约型开放式,,20250127,20250127,E
511190.SH,信用债ETF,海富通基金,中信证券,债券型,20250116,,20250205,20250107,,29.9643,0.15,0.05,,100.0,0.1,,上证基准做市公司债指数收益率,L,被动指数型,契约型开放式,,20250205,20250205,E
511110.SH,公司债ETF易方达,易方达基金,兴业银行,债券型,20250116,,20250124,20250107,,29.5196,0.15,0.05,,100.0,0.1,,上证基准做市公司债指数收益率,L,被动指数型,契约型开放式,,20250124,20250124,E
520580.SH,新兴亚洲ETF,招商基金,中国银行,股票型,20250116,,20250220,20250113,,9.9998,0.4,0.1,,1.0,0.1,,新交所新兴亚洲精选50指数,L,被动指数型,契约型开放式,,20250220,20250220,E
563210.SH,专精特新ETF,富国基金,长江证券,股票型,20250116,,20250124,20241113,,2.1207,0.5,0.1,,1.0,0.1,,恒生A股专精特新企业指数收益率,L,被动指数型,契约型开放式,,20250124,20250124,E
588730.SH,科创人工智能ETF易方达,易方达基金,浦发银行,股票型,20250116,,20250124,20250102,,2.054,0.5,0.1,,1.0,0.1,,上证科创板人工智能指数收益率,L,被动指数型,契约型开放式,,20250124,20250124,E
511200.SH,信用债ETF华夏,华夏基金,兴业银行,债券型,20250116,,20250207,20250107,,29.9675,0.15,0.05,,100.0,0.1,,上证基准做市公司债指数收益率,L,被动指数型,契约型开放式,,20250207,20250207,E
159395.SZ,信用债ETF大成,大成基金,兴业银行,债券型,20250116,,20250127,20250107,,15.2943,0.15,0.05,,1.0,0.1,,深证基准做市信用债指数收益率,L,被动指数型,契约型开放式,,20250127,20250127,E
159396.SZ,信用债ETF博时,博时基金,交通银行,债券型,20250116,,20250206,20250107,,30.0013,0.15,0.05,,1.0,0.1,,深证基准做市信用债指数收益率,L,被动指数型,契约型开放式,,20250206,20250206,E
530280.SH,上证180ETF指数基金,平安基金,交通银行,股票型,20250115,,20250124,20250106,,2.6693,0.15,0.05,,1.0,,,上证180指数收益率,L,被动指数型,契约型开放式,,20250124,20250124,E
520550.SH,港股红利低波ETF,招商基金,兴业银行,股票型,20250115,,20250124,20241230,,2.4152,0.15,0.05,,1.0,0.1,,恒生港股通高股息低波动指数收益率(经汇率调整后),L,被动指数型,契约型开放式,,20250124,20250124,E
588950.SH,科创50ETF景顺,景顺长城基金,兴业银行,股票型,20250115,,20250124,20241210,,2.8773,0.15,0.05,,1.0,0.1,,上证科创板50成份指数收益率,L,被动指数型,契约型开放式,,20250124,20250124,E
588760.SH,科创人工智能ETF广发,广发基金,招商银行,股票型,20250115,,20250123,20250102,,3.2627,0.5,0.1,,1.0,0.1,,上证科创板人工智能指数收益率,L,被动指数型,契约型开放式,,20250123,20250123,E
561880.SH,A100ETF基金,华富基金,交通银行,股票型,20250115,,20250124,20241230,,2.7639,0.15,0.05,,1.0,0.1,,中证A100指数收益率,L,被动指数型,契约型开放式,,20250124,20250124,E
