ts_code,name,invest_type,category
013321.OF,博时恒盈稳健一年持有期A,混合型,混合型-偏股
012312.OF,长城兴华优选一年定开A,混合型,混合型-偏股
013540.OF,汇添富稳健睿享一年持有D,混合型,混合型-偏股
011403.OF,融通鑫新成长A,混合型,混合型-偏股
011404.OF,融通鑫新成长C,混合型,混合型-偏股
012896.OF,华安慧萃组合精选3个月持有A,混合型,混合型-偏股
012638.OF,富国智优精选3个月持有A,混合型,混合型-偏股
012780.OF,博时移动互联主题C,混合型,混合型-偏股
012639.OF,富国智优精选3个月持有C,混合型,混合型-偏股
011970.OF,建信港股通精选C,混合型,混合型-偏股
013529.OF,南方富誉稳健养老一年A,混合型,混合型-偏股
012779.OF,博时移动互联主题A,混合型,混合型-偏股
013569.OF,天弘永利优佳A,混合型,混合型-偏股
011969.OF,建信港股通精选A,混合型,混合型-偏股
013570.OF,天弘永利优佳C,混合型,混合型-偏股
012026.OF,兴业聚兴C,混合型,混合型-偏股
012786.OF,鹏华品质精选C,混合型,混合型-偏股
013344.OF,平安盈欣稳健1年持有C,混合型,混合型-偏股
012301.OF,易方达核心智造,混合型,混合型-偏股
011914.OF,华夏永泓一年持有C,混合型,混合型-偏股
011805.OF,嘉实优质核心两年持有A,混合型,混合型-偏股
013339.OF,创金合信芯片产业A,股票型,主动股票型
012573.OF,恒越乐享添利C,混合型,混合型-偏股
013343.OF,平安盈欣稳健1年持有A,混合型,混合型-偏股
013353.OF,鹏华上华一年持有A,混合型,混合型-偏股
011806.OF,嘉实优质核心两年持有C,混合型,混合型-偏股
013340.OF,创金合信芯片产业C,股票型,主动股票型
011819.OF,鹏扬景阳一年持有C,混合型,混合型-偏股
011913.OF,华夏永泓一年持有A,混合型,混合型-偏股
011818.OF,鹏扬景阳一年持有A,混合型,混合型-偏股
012785.OF,鹏华品质精选A,混合型,混合型-偏股
012572.OF,恒越乐享添利A,混合型,混合型-偏股
012025.OF,兴业聚兴A,混合型,混合型-偏股
013354.OF,鹏华上华一年持有C,混合型,混合型-偏股
013091.OF,摩根均衡优选A,混合型,混合型-偏股
013092.OF,摩根均衡优选C,混合型,混合型-偏股
012034.OF,广发睿盛C,混合型,混合型-偏股
012033.OF,广发睿盛A,混合型,混合型-偏股
013242.OF,华银优势行业,股票型,主动股票型
011663.OF,华安研究驱动A,混合型,混合型-偏股
011664.OF,华安研究驱动C,混合型,混合型-偏股
013175.OF,海富通碳中和主题A,混合型,混合型-偏股
013024.OF,平安均衡优选1年持有C,混合型,混合型-偏股
013176.OF,海富通碳中和主题C,混合型,混合型-偏股
011836.OF,银华智能建造,股票型,主动股票型
012005.OF,信澳恒盛A,混合型,混合型-偏股
013247.OF,交银瑞卓三年持有,混合型,混合型-偏股
013613.OF,宝盈国家安全战略沪港深C,股票型,主动股票型
012006.OF,信澳恒盛C,混合型,混合型-偏股
013023.OF,平安均衡优选1年持有A,混合型,混合型-偏股
011862.OF,南方蓝筹成长A,混合型,混合型-偏股
012174.OF,国泰兴泽优选一年持有期C,混合型,混合型-偏股
012421.OF,华夏优加生活A,混合型,混合型-偏股
011894.OF,易方达长期价值C,混合型,混合型-偏股
012914.OF,方正富邦趋势领航C,混合型,混合型-偏股
011891.OF,易方达先锋成长A,混合型,混合型-偏股
011863.OF,南方蓝筹成长C,混合型,混合型-偏股
012422.OF,华夏优加生活C,混合型,混合型-偏股
011893.OF,易方达长期价值A,混合型,混合型-偏股
012913.OF,方正富邦趋势领航A,混合型,混合型-偏股
013192.OF,华商嘉悦稳健养老目标一年持有A,混合型,混合型-偏股
011710.OF,中欧睿泽A,混合型,混合型-偏股
012186.OF,招商品质成长A,混合型,混合型-偏股
011711.OF,中欧睿泽C,混合型,混合型-偏股
012173.OF,国泰兴泽优选一年持有期A,混合型,混合型-偏股
012311.OF,民生加银康泰养老目标日期2040三年持有A,混合型,混合型-偏股
011330.OF,鹏华精选群英一年持有,灵活配置型,混合型-平衡
011892.OF,易方达先锋成长C,混合型,混合型-偏股
012187.OF,招商品质成长C,混合型,混合型-偏股
013160.OF,创金合信碳中和A,混合型,混合型-偏股
011572.OF,鹏华安荣A,混合型,混合型-偏股
013451.OF,博时凤凰领航C,混合型,混合型-偏股
012535.OF,万家全球成长一年持有A,混合型,混合型-偏股
011573.OF,鹏华安荣C,混合型,混合型-偏股
013450.OF,博时凤凰领航A,混合型,混合型-偏股
012536.OF,万家全球成长一年持有C,混合型,混合型-偏股
013161.OF,创金合信碳中和C,混合型,混合型-偏股
013417.OF,博时核心资产精选A,混合型,混合型-偏股
011681.OF,汇添富均衡精选六个月持有A,混合型,混合型-偏股
013418.OF,博时核心资产精选C,混合型,混合型-偏股
012509.OF,兴全安悦稳健养老一年持有A,混合型,混合型-偏股
011682.OF,汇添富均衡精选六个月持有C,混合型,混合型-偏股
013260.OF,太平睿享A,混合型,混合型-偏股
013261.OF,太平睿享C,混合型,混合型-偏股
013139.OF,上银恒泰稳健养老目标一年持有期A,混合型,混合型-偏股
012114.OF,融通稳健增长一年持有C,混合型,混合型-偏股
012045.OF,大成医药健康A,股票型,主动股票型
012046.OF,大成医药健康C,股票型,主动股票型
011921.OF,富国均衡成长三年持有A,混合型,混合型-偏股
012943.OF,广发稳睿六个月持有A,混合型,混合型-偏股
012944.OF,广发稳睿六个月持有C,混合型,混合型-偏股
011922.OF,富国均衡成长三年持有C,混合型,混合型-偏股
012113.OF,融通稳健增长一年持有A,混合型,混合型-偏股
011427.OF,广发价值驱动A,混合型,混合型-偏股
011748.OF,华泰柏瑞景气成长A,混合型,混合型-偏股
012889.OF,工银兴瑞一年持有C,混合型,混合型-偏股
012888.OF,工银兴瑞一年持有A,混合型,混合型-偏股
013600.OF,九泰锐富事件驱动C,混合型,混合型-偏股
013595.OF,永赢稳健增利18个月持有E,混合型,混合型-偏股
012777.OF,华夏聚鑫优选六个月持有期C,混合型,混合型-偏股
012776.OF,华夏聚鑫优选六个月持有期A,混合型,混合型-偏股
011749.OF,华泰柏瑞景气成长C,混合型,混合型-偏股
011428.OF,广发价值驱动C,混合型,混合型-偏股
013396.OF,华夏新能源车龙头C,混合型,混合型-偏股
013395.OF,华夏新能源车龙头A,混合型,混合型-偏股
011481.OF,广发瑞锦一年定开,混合型,混合型-偏股
012972.OF,东吴消费成长C,混合型,混合型-偏股
011554.OF,海富通欣利A,混合型,混合型-偏股
011555.OF,海富通欣利C,混合型,混合型-偏股
013147.OF,汇添富碳中和主题A,混合型,混合型-偏股
013148.OF,汇添富碳中和主题C,混合型,混合型-偏股
012954.OF,华泰柏瑞恒利C,混合型,混合型-偏股
012971.OF,东吴消费成长A,混合型,混合型-偏股
012953.OF,华泰柏瑞恒利A,混合型,混合型-偏股
011873.OF,中邮悦享6个月持有C,混合型,混合型-偏股
011872.OF,中邮悦享6个月持有A,混合型,混合型-偏股
012407.OF,永赢长远价值C,混合型,混合型-偏股
011250.OF,嘉实稳裕C,混合型,混合型-偏股
011249.OF,嘉实稳裕A,混合型,混合型-偏股
012199.OF,国金核心资产一年持有C,混合型,混合型-偏股
011788.OF,工银聚益A,混合型,混合型-偏股
011789.OF,工银聚益C,混合型,混合型-偏股
012406.OF,永赢长远价值A,混合型,混合型-偏股
012190.OF,汇添富添福盈和稳健养老目标一年持有A,混合型,混合型-偏股
012198.OF,国金核心资产一年持有A,混合型,混合型-偏股
013511.OF,汇丰晋信低碳先锋C,股票型,主动股票型
013189.OF,嘉实稳健添利一年持有,混合型,混合型-偏股
013532.OF,广发安宏回报E,灵活配置型,混合型-平衡
011793.OF,建信智能汽车,股票型,主动股票型
013533.OF,广发科技创新C,混合型,混合型-偏股
110011.OF,易方达优质精选,混合型,混合型-偏股
012223.OF,信澳成长精选A,混合型,混合型-偏股
013531.OF,浙商聚潮产业成长C,混合型,混合型-偏股
012224.OF,信澳成长精选C,混合型,混合型-偏股
013530.OF,弘毅远方国企转型C,混合型,混合型-偏股
012144.OF,新沃内需增长C,混合型,混合型-偏股
013041.OF,鹏扬景浦一年持有A,混合型,混合型-偏股
013042.OF,鹏扬景浦一年持有C,混合型,混合型-偏股
012143.OF,新沃内需增长A,混合型,混合型-偏股
013250.OF,红土创新智能制造A,混合型,混合型-偏股
013067.OF,富安达中小盘六个月持有,混合型,混合型-偏股
011600.OF,银华华智三个月持有期,混合型,混合型-偏股
013201.OF,南方均衡优选一年持有C,混合型,混合型-偏股
012374.OF,富国稳健恒盛12个月持有C,混合型,混合型-偏股
013426.OF,贝莱德中国新视野A,混合型,混合型-偏股
012701.OF,安信民安回报一年持有A,混合型,混合型-偏股
011576.OF,鹏华安诚A,混合型,混合型-偏股
013123.OF,汇添富精选核心优势一年持有A,混合型,混合型-偏股
012373.OF,富国稳健恒盛12个月持有A,混合型,混合型-偏股
012308.OF,国泰价值远见A,混合型,混合型-偏股
013427.OF,贝莱德中国新视野C,混合型,混合型-偏股
013124.OF,汇添富精选核心优势一年持有C,混合型,混合型-偏股
013004.OF,国泰价值领航A,股票型,主动股票型
013500.OF,南方金融主题C,灵活配置型,混合型-平衡
012822.OF,易方达悦丰一年持有C,混合型,混合型-偏股
012457.OF,鹏扬数字经济先锋C,混合型,混合型-偏股
013200.OF,南方均衡优选一年持有A,混合型,混合型-偏股
013501.OF,南方品质优选C,灵活配置型,混合型-平衡
011577.OF,鹏华安诚C,混合型,混合型-偏股
012309.OF,国泰价值远见C,混合型,混合型-偏股
012702.OF,安信民安回报一年持有C,混合型,混合型-偏股
012821.OF,易方达悦丰一年持有A,混合型,混合型-偏股
012456.OF,鹏扬数字经济先锋A,混合型,混合型-偏股
013005.OF,国泰价值领航C,股票型,主动股票型
013505.OF,华安新丝路主题C,股票型,主动股票型
013085.OF,申万菱信乐同A,混合型,混合型-偏股
013220.OF,中欧新兴价值一年持有A,混合型,混合型-偏股
013507.OF,华安制造先锋C,混合型,混合型-偏股
011782.OF,泓德慧享C,混合型,混合型-偏股
013483.OF,华安医疗创新C,混合型,混合型-偏股
010965.OF,中银鑫新消费成长A,混合型,混合型-偏股
013506.OF,华安研究精选C,混合型,混合型-偏股
013221.OF,中欧新兴价值一年持有C,混合型,混合型-偏股
013504.OF,华安双核驱动C,混合型,混合型-偏股
013086.OF,申万菱信乐同C,混合型,混合型-偏股
011781.OF,泓德慧享A,混合型,混合型-偏股
010962.OF,中银鑫新消费成长C,混合型,混合型-偏股
013515.OF,汇添富蓝筹稳健C,灵活配置型,混合型-平衡
011051.OF,天弘裕新C,混合型,混合型-偏股
013489.OF,广发成长智选C,混合型,混合型-偏股
013516.OF,汇添富蓝筹稳健E,灵活配置型,混合型-平衡
013027.OF,银华富久食品饮料精选C,混合型,混合型-偏股
011050.OF,天弘裕新A,混合型,混合型-偏股
013488.OF,长信多利C,灵活配置型,混合型-平衡
011568.OF,鹏华产业升级A,混合型,混合型-偏股
011569.OF,鹏华产业升级C,混合型,混合型-偏股
013484.OF,长城行业轮动C,灵活配置型,混合型-平衡
012682.OF,永赢鑫辰C,混合型,混合型-偏股
012667.OF,国联景泓一年持有A,混合型,混合型-偏股
012668.OF,国联景泓一年持有C,混合型,混合型-偏股
012681.OF,永赢鑫辰A,混合型,混合型-偏股
012072.OF,中加喜利回报一年持有C,混合型,混合型-偏股
008317.OF,光大睿盈A,混合型,混合型-偏股
012793.OF,长城科创板两年定开C,混合型,混合型-偏股
012988.OF,嘉合锦明C,混合型,混合型-偏股
012987.OF,嘉合锦明A,混合型,混合型-偏股
012071.OF,中加喜利回报一年持有A,混合型,混合型-偏股
012294.OF,泰康优势精选三年持有期,混合型,混合型-偏股
012299.OF,浦银安盛安裕回报一年持有A,混合型,混合型-偏股
012300.OF,浦银安盛安裕回报一年持有C,混合型,混合型-偏股
013526.OF,中信保诚新兴产业C,混合型,混合型-偏股
013049.OF,兴业能源革新A,股票型,主动股票型
013007.OF,摩根景气甄选C,混合型,混合型-偏股
012346.OF,易方达港股通成长A,混合型,混合型-偏股
013006.OF,摩根景气甄选A,混合型,混合型-偏股
013050.OF,兴业能源革新C,股票型,主动股票型
011690.OF,招商品质发现A,混合型,混合型-偏股
012852.OF,嘉实远见先锋一年持有A,混合型,混合型-偏股
012347.OF,易方达港股通成长C,混合型,混合型-偏股
013410.OF,博时裕隆C,灵活配置型,混合型-平衡
013141.OF,中信保诚弘远A,混合型,混合型-偏股
012853.OF,嘉实远见先锋一年持有C,混合型,混合型-偏股
011691.OF,招商品质发现C,混合型,混合型-偏股
012526.OF,广发盛锦A,混合型,混合型-偏股
012496.OF,同泰行业优选A,股票型,主动股票型
012477.OF,富国匠心精选12个月持有A,混合型,混合型-偏股
012478.OF,富国匠心精选12个月持有C,混合型,混合型-偏股
012527.OF,广发盛锦C,混合型,混合型-偏股
012497.OF,同泰行业优选C,股票型,主动股票型
012827.OF,工银聚宁9个月持有C,混合型,混合型-偏股
012235.OF,华安聚弘精选C,混合型,混合型-偏股
012826.OF,工银聚宁9个月持有A,混合型,混合型-偏股
012234.OF,华安聚弘精选A,混合型,混合型-偏股
013430.OF,交银趋势优先C,混合型,混合型-偏股
012193.OF,泓德睿诚A,灵活配置型,混合型-平衡
012194.OF,泓德睿诚C,灵活配置型,混合型-平衡
012967.OF,广发行业严选三年持有A,混合型,混合型-偏股
012968.OF,广发行业严选三年持有C,混合型,混合型-偏股
013209.OF,金鹰大视野A,混合型,混合型-偏股
013414.OF,太平智远三个月定开,股票型,主动股票型
012641.OF,鹏华稳健鸿利一年持有C,混合型,混合型-偏股
013422.OF,太平智行三个月定开,混合型,混合型-偏股
013210.OF,金鹰大视野C,混合型,混合型-偏股
011935.OF,中航量化阿尔法六个月持有C,股票型,主动股票型
012354.OF,南方新能源产业趋势A,混合型,混合型-偏股
011934.OF,中航量化阿尔法六个月持有A,股票型,主动股票型
012640.OF,鹏华稳健鸿利一年持有A,混合型,混合型-偏股
012355.OF,南方新能源产业趋势C,混合型,混合型-偏股
012918.OF,平安优势领航1年持有C,混合型,混合型-偏股
011931.OF,华夏时代前沿一年持有C,混合型,混合型-偏股
013104.OF,博时新能源主题C,混合型,混合型-偏股
012985.OF,平安优势回报1年持有期A,混合型,混合型-偏股
013021.OF,建信兴润一年持有,混合型,混合型-偏股
012501.OF,博时汇荣回报C,灵活配置型,混合型-平衡
011349.OF,淳厚现代服务业A,股票型,主动股票型
011930.OF,华夏时代前沿一年持有A,混合型,混合型-偏股
012691.OF,广发消费领先C,混合型,混合型-偏股
011814.OF,融通创新动力C,混合型,混合型-偏股
011605.OF,交银招享一年持有A,混合型,混合型-偏股
012986.OF,平安优势回报1年持有期C,混合型,混合型-偏股
012377.OF,长盛安睿一年持有A,混合型,混合型-偏股
011730.OF,工银聚享C,混合型,混合型-偏股
012917.OF,平安优势领航1年持有A,混合型,混合型-偏股
013288.OF,易方达优势价值一年持有C,混合型,混合型-偏股
012690.OF,广发消费领先A,混合型,混合型-偏股
011350.OF,淳厚现代服务业C,股票型,主动股票型
011606.OF,交银招享一年持有C,混合型,混合型-偏股
011729.OF,工银聚享A,混合型,混合型-偏股
012500.OF,博时汇荣回报A,灵活配置型,混合型-平衡
012378.OF,长盛安睿一年持有C,混合型,混合型-偏股
013103.OF,博时新能源主题A,混合型,混合型-偏股
013287.OF,易方达优势价值一年持有A,混合型,混合型-偏股
011813.OF,融通创新动力A,混合型,混合型-偏股
012389.OF,信澳品质回报6个月持有,混合型,混合型-偏股
013116.OF,华安文体健康主题C,灵活配置型,混合型-平衡
012130.OF,景顺长城先进智造A,混合型,混合型-偏股
012131.OF,景顺长城先进智造C,混合型,混合型-偏股
013355.OF,工银新金融C,股票型,主动股票型
013312.OF,工银主题策略C,混合型,混合型-偏股
013347.OF,工银丰盈回报C,灵活配置型,混合型-平衡
012003.OF,招商价值成长A,混合型,混合型-偏股
012743.OF,汇添富添福睿选稳健养老目标一年持有A,混合型,混合型-偏股
012576.OF,富国诚益回报12个月持有A,混合型,混合型-偏股
012577.OF,富国诚益回报12个月持有C,混合型,混合型-偏股
012004.OF,招商价值成长C,混合型,混合型-偏股
012930.OF,中庚价值先锋,股票型,主动股票型
013392.OF,广发港股通优质增长C,混合型,混合型-偏股
011977.OF,格林研究优选A,混合型,混合型-偏股
011937.OF,华夏阿尔法精选C,混合型,混合型-偏股
011936.OF,华夏阿尔法精选A,混合型,混合型-偏股
011978.OF,格林研究优选C,混合型,混合型-偏股
011924.OF,嘉实港股互联网产业核心资产A,混合型,混合型-偏股
011224.OF,九泰盈泰量化A,股票型,主动股票型
011925.OF,嘉实港股互联网产业核心资产C,混合型,混合型-偏股
011225.OF,九泰盈泰量化C,股票型,主动股票型
012840.OF,东方红智华三年持有C,混合型,混合型-偏股
011876.OF,景顺长城医疗健康A,混合型,混合型-偏股
011877.OF,景顺长城医疗健康C,混合型,混合型-偏股
012839.OF,东方红智华三年持有A,混合型,混合型-偏股
013350.OF,光大先进服务业C,灵活配置型,混合型-平衡
011798.OF,华安宁享6个月持有A,混合型,混合型-偏股
012675.OF,国新国证融泽6个月定开A,灵活配置型,混合型-平衡
012068.OF,嘉实蓝筹优势C,混合型,混合型-偏股
012435.OF,万家招瑞回报一年持有A,混合型,混合型-偏股
012845.OF,工银恒兴6个月持有C,混合型,混合型-偏股
011523.OF,前海联合产业趋势A,混合型,混合型-偏股
011268.OF,长盛鑫盛稳健一年持有C,混合型,混合型-偏股
011193.OF,广发恒荣三个月持有C,混合型,混合型-偏股
012676.OF,国新国证融泽6个月定开C,灵活配置型,混合型-平衡
011799.OF,华安宁享6个月持有C,混合型,混合型-偏股
011994.OF,国联安核心优势A,混合型,混合型-偏股
012846.OF,恒越蓝筹精选,混合型,混合型-偏股
012844.OF,工银恒兴6个月持有A,混合型,混合型-偏股
011192.OF,广发恒荣三个月持有A,混合型,混合型-偏股
012067.OF,嘉实蓝筹优势A,混合型,混合型-偏股
012436.OF,万家招瑞回报一年持有C,混合型,混合型-偏股
012820.OF,汇添富价值领先,混合型,混合型-偏股
011524.OF,前海联合产业趋势C,混合型,混合型-偏股
011267.OF,长盛鑫盛稳健一年持有A,混合型,混合型-偏股
012955.OF,国寿安保稳盛6个月持有A,混合型,混合型-偏股
012956.OF,国寿安保稳盛6个月持有C,混合型,混合型-偏股
013145.OF,浙商汇金先进制造,混合型,混合型-偏股
012557.OF,中欧景气前瞻一年持有A,混合型,混合型-偏股
012502.OF,银华安盛,混合型,混合型-偏股
012558.OF,中欧景气前瞻一年持有C,混合型,混合型-偏股
013151.OF,长信低碳环保行业量化C,股票型,主动股票型
012228.OF,景顺长城港股通全球竞争力C,混合型,混合型-偏股
012227.OF,景顺长城港股通全球竞争力A,混合型,混合型-偏股
011107.OF,九泰天兴量化智选A,股票型,主动股票型
013152.OF,长信消费精选行业量化C,股票型,主动股票型
012438.OF,德邦价值优选C,混合型,混合型-偏股
012064.OF,圆信永丰兴诺一年持有,灵活配置型,混合型-平衡
012688.OF,长安成长优选A,混合型,混合型-偏股
013133.OF,创金合信文娱媒体C,股票型,主动股票型
012202.OF,中加消费优选A,混合型,混合型-偏股
011108.OF,九泰天兴量化智选C,股票型,主动股票型
012689.OF,长安成长优选C,混合型,混合型-偏股
013154.OF,长信医疗保健行业C,灵活配置型,混合型-平衡
012437.OF,德邦价值优选A,混合型,混合型-偏股
013153.OF,长信电子信息行业量化C,灵活配置型,混合型-平衡
013132.OF,创金合信文娱媒体A,股票型,主动股票型
012203.OF,中加消费优选C,混合型,混合型-偏股
012783.OF,鹏华长治稳健养老目标一年持有期A,混合型,混合型-偏股
013274.OF,长城优化升级C,混合型,混合型-偏股
011693.OF,华安研究智选C,混合型,混合型-偏股
011787.OF,工银聚安C,混合型,混合型-偏股
011692.OF,华安研究智选A,混合型,混合型-偏股
011376.OF,华宝安享A,混合型,混合型-偏股
012585.OF,南方中国新兴经济9个月持有C,混合型,混合型-偏股
010877.OF,浙商智选先锋一年持有C,混合型,混合型-偏股
011786.OF,工银聚安A,混合型,混合型-偏股
012584.OF,南方中国新兴经济9个月持有A,混合型,混合型-偏股
013255.OF,兴全优选进取三个月C,混合型,混合型-偏股
013114.OF,博时博盈稳健6个月持有C,混合型,混合型-偏股
012609.OF,安信稳健汇利一年持有A,混合型,混合型-偏股
010876.OF,浙商智选先锋一年持有A,混合型,混合型-偏股
011790.OF,建信创新驱动,混合型,混合型-偏股
013113.OF,博时博盈稳健6个月持有A,混合型,混合型-偏股
011869.OF,中信建投远见回报C,混合型,混合型-偏股
011868.OF,中信建投远见回报A,混合型,混合型-偏股
012610.OF,安信稳健汇利一年持有C,混合型,混合型-偏股
012976.OF,西部利得碳中和发起C,混合型,混合型-偏股
012975.OF,西部利得碳中和发起A,混合型,混合型-偏股
012834.OF,交银鸿信一年持有C,混合型,混合型-偏股
012057.OF,鹏华品质成长A,混合型,混合型-偏股
012253.OF,鹏扬景润一年持有A,混合型,混合型-偏股
012833.OF,交银鸿信一年持有A,混合型,混合型-偏股
012058.OF,鹏华品质成长C,混合型,混合型-偏股
012254.OF,鹏扬景润一年持有C,混合型,混合型-偏股
013259.OF,浦银安盛新经济结构C,灵活配置型,混合型-平衡
012284.OF,光大健康优加A,混合型,混合型-偏股
012792.OF,汇添富聚焦经典一年持有C,混合型,混合型-偏股
011828.OF,平安睿享成长A,混合型,混合型-偏股
012791.OF,汇添富聚焦经典一年持有A,混合型,混合型-偏股
011829.OF,平安睿享成长C,混合型,混合型-偏股
013224.OF,浦银安盛港股通量化优选C,灵活配置型,混合型-平衡
013188.OF,华夏能源革新C,股票型,主动股票型
012850.OF,国联低碳经济3个月持有A,混合型,混合型-偏股
012156.OF,汇添富成长先锋六个月持有C,混合型,混合型-偏股
012662.OF,广发恒益一年持有C,混合型,混合型-偏股
011736.OF,宝盈祥庆9个月持有A,混合型,混合型-偏股
012155.OF,汇添富成长先锋六个月持有A,混合型,混合型-偏股
012661.OF,广发恒益一年持有A,混合型,混合型-偏股
010852.OF,中欧内需成长A,混合型,混合型-偏股
011737.OF,宝盈祥庆9个月持有C,混合型,混合型-偏股
012463.OF,博时成长优势A,混合型,混合型-偏股
011847.OF,易方达商业模式优选A,混合型,混合型-偏股
012510.OF,国富优质企业一年持有A,混合型,混合型-偏股
011990.OF,汇安鑫泽稳健一年持有C,混合型,混合型-偏股
011816.OF,融通多元收益一年持有,混合型,混合型-偏股
011989.OF,汇安鑫泽稳健一年持有A,混合型,混合型-偏股
012851.OF,国联低碳经济3个月持有C,混合型,混合型-偏股
011848.OF,易方达商业模式优选C,混合型,混合型-偏股
012474.OF,大成成长回报六个月持有C,混合型,混合型-偏股
012464.OF,博时成长优势C,混合型,混合型-偏股
012511.OF,国富优质企业一年持有C,混合型,混合型-偏股
010853.OF,中欧内需成长C,混合型,混合型-偏股
012473.OF,大成成长回报六个月持有A,混合型,混合型-偏股
970069.OF,兴证资管金麒麟消费升级C,混合型,混合型-偏股
012314.OF,南方行业领先,混合型,混合型-偏股
970067.OF,兴证资管金麒麟消费升级A,混合型,混合型-偏股
970068.OF,兴证资管金麒麟消费升级B,混合型,混合型-偏股
013137.OF,摩根动力精选C,混合型,混合型-偏股
012062.OF,富国全球消费精选C人民币,混合型,混合型-偏股
012061.OF,富国全球消费精选美元,混合型,混合型-偏股
013183.OF,浦银安盛医疗健康C,灵活配置型,混合型-平衡
013142.OF,华商乐享互联C,灵活配置型,混合型-平衡
012060.OF,富国全球消费精选A人民币,混合型,混合型-偏股
012098.OF,华夏成长机会一年持有,混合型,混合型-偏股
013157.OF,前海开源新经济C,灵活配置型,混合型-平衡
012261.OF,广发睿明优质企业C,混合型,混合型-偏股
007862.OF,金元顺安医疗健康C,混合型,混合型-偏股
007861.OF,金元顺安医疗健康A,混合型,混合型-偏股
012271.OF,富国腾享回报6个月滚动持有C,混合型,混合型-偏股
012024.OF,兴业聚乾C,混合型,混合型-偏股
012260.OF,广发睿明优质企业A,混合型,混合型-偏股
012270.OF,富国腾享回报6个月滚动持有A,混合型,混合型-偏股
012023.OF,兴业聚乾A,混合型,混合型-偏股
012014.OF,工银聚润6个月持有A,混合型,混合型-偏股
012386.OF,银河颐年稳健养老目标一年持有A,混合型,混合型-偏股
012015.OF,工银聚润6个月持有C,混合型,混合型-偏股
012491.OF,华商核心引力A,混合型,混合型-偏股
012614.OF,创金合信产业智选C,混合型,混合型-偏股
012613.OF,创金合信产业智选A,混合型,混合型-偏股
012492.OF,华商核心引力C,混合型,混合型-偏股
012748.OF,华泰柏瑞远见智选A,混合型,混合型-偏股
012720.OF,华夏新兴经济一年持有C,混合型,混合型-偏股
012534.OF,嘉实价值驱动一年持有C,混合型,混合型-偏股
011644.OF,嘉实时代先锋三年持有C,混合型,混合型-偏股
012878.OF,中信建投量化精选6个月持有A,混合型,混合型-偏股
012719.OF,华夏新兴经济一年持有A,混合型,混合型-偏股
011344.OF,景顺长城融景产业机遇一年持有A,混合型,混合型-偏股
011792.OF,招商瑞盈9个月持有C,混合型,混合型-偏股
012515.OF,南方富瑞稳健养老目标一年持有A,混合型,混合型-偏股
011882.OF,招商蓝筹精选A,股票型,主动股票型
012749.OF,华泰柏瑞远见智选C,混合型,混合型-偏股
011883.OF,招商蓝筹精选C,股票型,主动股票型
011791.OF,招商瑞盈9个月持有A,混合型,混合型-偏股
011591.OF,民生加银稳健配置9个月持有,混合型,混合型-偏股
011345.OF,景顺长城融景产业机遇一年持有C,混合型,混合型-偏股
011643.OF,嘉实时代先锋三年持有A,混合型,混合型-偏股
012879.OF,中信建投量化精选6个月持有C,混合型,混合型-偏股
012829.OF,富国浦诚回报12个月持有C,混合型,混合型-偏股
012828.OF,富国浦诚回报12个月持有A,混合型,混合型-偏股
012533.OF,嘉实价值驱动一年持有A,混合型,混合型-偏股
011313.OF,东方红启华三年持有B,混合型,混合型-偏股
012696.OF,同泰数字经济A,股票型,主动股票型
012269.OF,浙商智多享稳健C,混合型,混合型-偏股
012268.OF,浙商智多享稳健A,混合型,混合型-偏股
012697.OF,同泰数字经济C,股票型,主动股票型
012616.OF,嘉实优化红利C,混合型,混合型-偏股
012369.OF,大摩优享臻选六个月持有C,混合型,混合型-偏股
011884.OF,工银景气优选A,混合型,混合型-偏股
012582.OF,交银品质增长一年持有A,混合型,混合型-偏股
011885.OF,工银景气优选C,混合型,混合型-偏股
012671.OF,嘉实核心蓝筹A,混合型,混合型-偏股
011822.OF,易方达产业升级A,混合型,混合型-偏股
012368.OF,大摩优享臻选六个月持有A,混合型,混合型-偏股
012672.OF,嘉实核心蓝筹C,混合型,混合型-偏股
012583.OF,交银品质增长一年持有C,混合型,混合型-偏股
011823.OF,易方达产业升级C,混合型,混合型-偏股
012370.OF,银华鑫利一年持有,混合型,混合型-偏股
012171.OF,华夏永顺一年持有C,混合型,混合型-偏股
012170.OF,华夏永顺一年持有A,混合型,混合型-偏股
011956.OF,鹏华新能源精选A,混合型,混合型-偏股
012589.OF,南方港股通优势企业C,混合型,混合型-偏股
011705.OF,东方阿尔法产业先锋C,混合型,混合型-偏股
012588.OF,南方港股通优势企业A,混合型,混合型-偏股
012952.OF,汇添富鑫享添利六个月持有C,混合型,混合型-偏股
011390.OF,华安添祥6个月持有A,混合型,混合型-偏股
012951.OF,汇添富鑫享添利六个月持有A,混合型,混合型-偏股
012767.OF,财通资管价值发现C,混合型,混合型-偏股
011704.OF,东方阿尔法产业先锋A,混合型,混合型-偏股
011957.OF,鹏华新能源精选C,混合型,混合型-偏股
011665.OF,汇添富数字经济引领发展三年持有A,混合型,混合型-偏股
011756.OF,博时产业优选A,灵活配置型,混合型-平衡
012430.OF,农银瑞康6个月持有,混合型,混合型-偏股
012388.OF,国金ESG持续增长C,混合型,混合型-偏股
010715.OF,财通资管消费升级一年持有A,混合型,混合型-偏股
011666.OF,汇添富数字经济引领发展三年持有C,混合型,混合型-偏股
