ts_code,name,invest_type,category,fund_scale,scale_status,return_3m,return_6m,return_1y,quality_score,percentile_6m,percentile_1y,stock_ratio_4q_avg,is_core,is_watch,is_backup
016725.OF,农银汇理品质农业A,股票型,主动股票型,10.30597020846914,preferred,2.84,-0.52,7.82,70.1,68.16608996539793,64.3598615916955,,False,True,False
016873.OF,广发远见智选A,混合型,混合型-偏股,7.435071722915569,preferred,3.78,6.68,38.55,77.8,96.8187044844768,99.88518943742824,,False,True,False
016874.OF,广发远见智选C,混合型,混合型-偏股,5.90981904826996,preferred,3.76,6.62,38.42,77.8,96.74204676121118,99.86605434366628,,False,True,False
016961.OF,浙商汇金平稳增长一年持有,混合型,混合型-偏股,5.18303795929685,preferred,2.99,4.98,10.45,89.3,95.05557684936755,84.32835820895522,,False,True,False
017372.OF,汇添富添福增长稳健养老目标一年持有Y,混合型,混合型-偏股,22.79568024612369,preferred,-0.64,-0.19,4.92,76.5,63.22345726331928,63.31802525832377,,False,True,False
017367.OF,汇添富添福睿选稳健养老目标一年持有Y,混合型,混合型-偏股,28.63949162743536,preferred,-0.37,0.3,4.17,73.6,72.95898811805289,58.47684653654803,,False,True,False
017167.OF,景顺长城策略精选C,灵活配置型,混合型-偏股,1.7339396,watch,3.58,5.89,16.9,83.1,94.9260042283298,93.446088794926,204.8025,False,True,False
017302.OF,国泰民安养老2040三年Y,混合型,混合型-偏股,28.95593490924132,preferred,-2.83,-1.08,10.25,71.2,49.78919126101955,83.75430539609644,,False,True,False
016676.OF,南方君誉A,混合型,混合型-偏股,380.7274126857145,watch,5.32,5.79,14.95,85.4,95.9371406669222,93.26444699579028,,False,True,False
016677.OF,南方君誉C,混合型,混合型-偏股,43.40064209708625,preferred,5.29,5.72,14.81,85.2,95.84131851284016,93.0156907768848,,False,True,False
017248.OF,华夏养老2045三年Y,混合型,混合型-偏股,34.87418164896355,preferred,-0.04,0.02,7.51,71.6,67.89957838252204,75.29659395331036,,False,True,False
016340.OF,银河价值成长A,混合型,混合型-偏股,3.352227761794685,watch,1.78,-0.04,24.88,86.9,66.65389037945573,98.60313815537695,,False,True,False
016341.OF,银河价值成长C,混合型,混合型-偏股,91.0739334957008,normal,1.75,-0.1,24.75,86.8,65.25488692985819,98.56486796785305,,False,True,False
015704.OF,易米开泰C,混合型,混合型-偏股,3.9530574131634575,watch,0.07,0.34,14.94,77.4,73.66807205825987,93.2070417145044,,False,True,False
015703.OF,易米开泰A,混合型,混合型-偏股,3.557637779839649,watch,0.1,0.41,15.05,77.7,74.76044461479493,93.51320321469576,,False,True,False
016599.OF,富国睿利定期开放C,混合型,混合型-偏股,1.898847968548733,watch,2.45,3.35,9.08,84.1,91.62514373323113,80.40566398775354,,False,True,False
017090.OF,景顺长城能源基建C,混合型,混合型-偏股,45.816890529112975,preferred,1.52,5.98,14.38,86.9,96.20544269835186,92.40336777650212,,False,True,False
016924.OF,广发百发大数据策略价值C,灵活配置型,混合型-平衡,53.30343029003879,normal,2.08,-8.1,15.34,71.1,10.359408033826634,91.75475687103594,57.400000000000006,False,True,False
016950.OF,鹏华睿投C,灵活配置型,混合型-平衡,82.16245838895416,normal,0.02,-1.59,8.65,70.4,41.860465116279066,73.99577167019027,30.2775,False,True,False
016858.OF,国金量化多因子C,股票型,主动股票型,2.3951910457580063,watch,-0.17,-1.58,9.93,73.5,58.304498269896186,75.77854671280278,,False,True,False
015145.OF,同泰新能源优选1年持有A,股票型,主动股票型,2.9027178381607945,watch,5.84,2.87,23.0,73.8,85.12110726643598,97.05882352941175,,False,True,False
015146.OF,同泰新能源优选1年持有C,股票型,主动股票型,8.707873262733525,preferred,5.81,2.83,22.91,73.6,84.77508650519032,96.88581314878893,,False,True,False
016588.OF,富国融甄A,混合型,混合型-偏股,11.147692922168805,preferred,5.08,5.94,14.64,79.5,96.12878497508623,92.65212399540758,,False,True,False
016589.OF,富国融甄C,混合型,混合型-偏股,72.7432217575955,normal,5.05,5.86,14.5,79.4,96.05212725182062,92.53731343283582,,False,True,False
015838.OF,广发招利A,混合型,混合型-偏股,2.5827367264292085,watch,-4.63,-9.93,27.68,70.5,5.385205059409737,99.33027171833142,,False,True,False
015839.OF,广发招利C,混合型,混合型-偏股,6.432721661810107,preferred,-4.66,-9.97,27.58,70.4,5.289382905327711,99.31113662456946,,False,True,False
016524.OF,招商均衡成长A,混合型,混合型-偏股,45.67666474792306,preferred,-2.67,-0.03,12.63,74.7,66.9221924108854,89.36088786835056,,False,True,False
016553.OF,南方鑫悦15个月持有A,混合型,混合型-偏股,21.324451535781563,preferred,0.85,0.58,10.09,70.6,77.13683403602913,83.35246842709529,,False,True,False
016554.OF,南方鑫悦15个月持有C,混合型,混合型-偏股,2.6338185153103857,watch,0.82,0.52,9.97,70.3,76.42775009582216,83.02717183314199,,False,True,False
016525.OF,招商均衡成长C,混合型,混合型-偏股,28.063869594488708,preferred,-2.71,-0.09,12.5,74.4,65.42736680720583,89.15040183696901,,False,True,False
016594.OF,易方达安心回馈C,混合型,混合型-偏股,4.636873029399366,watch,0.81,1.45,6.63,78.8,84.17018014564968,72.27324913892078,,False,True,False
016617.OF,国泰价值优选灵活配置C,灵活配置型,混合型-偏股,7.650416572746914,preferred,6.84,10.53,25.8,94.8,98.5200845665962,98.30866807610994,201.705,False,True,False
015729.OF,朱雀碳中和三年持有,混合型,混合型-偏股,10.452219855113276,preferred,2.91,1.58,10.18,70.4,85.01341510157148,83.63949483352468,,False,True,False
013784.OF,兴银竞争优势C,混合型,混合型-偏股,14.27219958516378,preferred,-0.67,-1.36,12.55,73.5,46.588731314679954,89.2460773057788,,False,True,False
013783.OF,兴银竞争优势A,混合型,混合型-偏股,12.970923370651208,preferred,-0.65,-1.31,12.64,73.7,47.182828669988496,89.38002296211252,,False,True,False
016562.OF,鹏华精选成长C,混合型,混合型-偏股,11.279410752517087,preferred,3.43,7.08,14.28,81.7,97.04867765427366,92.28855721393036,,False,True,False
016022.OF,华安优嘉精选C,混合型,混合型-偏股,1.7911914205004684,watch,3.29,4.07,14.97,82.6,93.5032579532388,93.3027171833142,,False,True,False
016021.OF,华安优嘉精选A,混合型,混合型-偏股,9.429582902729202,preferred,3.31,4.12,15.09,82.7,93.67573783058644,93.60887868350557,,False,True,False
016556.OF,万家量化睿选C,灵活配置型,混合型-平衡,124.23623176251137,watch,2.47,2.07,13.68,84.4,83.29809725158562,89.4291754756871,34.2875,False,True,False
016520.OF,中银稳进策略C,灵活配置型,混合型-偏股,11.499387708390111,preferred,3.34,4.53,23.07,87.4,91.75475687103594,97.67441860465117,193.0225,False,True,False
016313.OF,富国研究精选C,灵活配置型,混合型-偏股,6.421679143097277,preferred,-3.28,1.12,9.56,73.5,77.3784355179704,78.43551797040169,74.25750000000001,False,True,False
016467.OF,国泰海通量化选股C,混合型,混合型-偏股,2.978274311589417,watch,,-0.8,10.62,70.3,53.35377539287083,84.6727898966705,,False,True,False
016462.OF,华宝生态中国C,混合型,混合型-偏股,3.4501858737207654,watch,0.6,-0.04,13.69,74.8,66.82637025680339,91.48488327592806,,False,True,False
014803.OF,汇安添利18个月持有A,混合型,混合型-偏股,27.78451788716532,preferred,2.65,1.85,7.9,83.4,86.33576082790341,76.5021048603138,,False,True,False
014804.OF,汇安添利18个月持有C,混合型,混合型-偏股,6.438235670472983,preferred,2.62,1.8,7.82,82.7,86.12495208892295,76.31075392269422,,False,True,False
970185.OF,招商资管核心优势C,混合型,混合型-偏股,10.636019821271669,preferred,1.73,4.12,12.33,74.9,93.69490226140285,88.90164561806353,,False,True,False
880006.OF,招商资管核心优势D,混合型,混合型-偏股,2.5623898645806014,watch,1.83,4.31,12.68,75.6,93.86738213875049,89.47569843092231,,False,True,False
970184.OF,招商资管核心优势A,混合型,混合型-偏股,16.108451812202333,preferred,1.75,4.16,12.41,75.0,93.77155998466846,89.03559127439723,,False,True,False
016238.OF,华夏数字经济龙头C,混合型,混合型-偏股,4.912992504705294,watch,4.83,4.3,25.35,77.9,93.84821770793408,98.83275928052048,,False,True,False
016237.OF,华夏数字经济龙头A,混合型,混合型-偏股,51.08600907016211,normal,4.86,4.35,25.45,78.0,93.9248754311997,98.85189437428244,,False,True,False
014962.OF,国联兴鸿优选C,混合型,混合型-偏股,16.036856843474546,preferred,-3.72,0.45,18.37,82.8,75.39287083173629,96.40260237275162,,False,True,False
014961.OF,国联兴鸿优选A,混合型,混合型-偏股,44.22019632969072,preferred,-3.68,0.51,18.5,83.1,76.40858566500575,96.49827784156142,,False,True,False
015137.OF,国富均衡增长A,混合型,混合型-偏股,2.6536251692363533,watch,2.25,2.12,9.79,72.9,87.77309313913378,82.45311902028321,,False,True,False
014788.OF,长城产业趋势A,混合型,混合型-偏股,5.663605639459608,preferred,10.83,8.86,18.13,74.4,98.27520122652356,96.26865671641792,,False,True,False
014789.OF,长城产业趋势C,混合型,混合型-偏股,155.97967083856122,watch,10.79,8.8,18.0,74.1,98.21770793407435,96.1347110600842,,False,True,False
015138.OF,国富均衡增长C,混合型,混合型-偏股,5.286551523395061,preferred,2.22,2.06,9.68,72.8,87.44729781525488,82.10868733256792,,False,True,False
014726.OF,广发成长动力三年持有C,混合型,混合型-偏股,3.7323401746642704,watch,5.12,3.59,11.73,70.1,92.41088539670372,87.38997321086873,,False,True,False
014725.OF,广发成长动力三年持有A,混合型,混合型-偏股,8.662591112389272,preferred,5.14,3.66,11.84,70.4,92.67918742813336,87.60045924225028,,False,True,False
016183.OF,华安安华C,灵活配置型,混合型-偏股,5.690834981329014,preferred,1.88,3.04,20.21,84.7,86.68076109936575,96.40591966173362,175.35,False,True,False
016262.OF,银华智荟内在价值C,灵活配置型,混合型-偏股,9.178245050127662,preferred,-1.61,-6.16,14.41,71.1,15.644820295983086,90.27484143763212,80.7425,False,True,False
013680.OF,华安品质甄选A,混合型,混合型-偏股,16.779905604634294,preferred,-0.35,0.89,13.88,74.9,79.85818321195862,91.84845005740527,,False,True,False
013681.OF,华安品质甄选C,混合型,混合型-偏股,10.501528141716577,preferred,-0.37,0.85,13.76,74.8,79.4174013031813,91.65709911978568,,False,True,False
015789.OF,永赢高端装备智选A,混合型,混合型-偏股,14.573957144885709,preferred,-1.97,-12.94,25.22,74.8,1.8972786508240749,98.71794871794872,,False,True,False
015790.OF,永赢高端装备智选C,混合型,混合型-偏股,5.085063324270959,preferred,-2.0,-12.98,25.12,74.5,1.878114220007665,98.64140834290087,,False,True,False
016052.OF,华商改革创新C,股票型,主动股票型,13.300962342672769,preferred,-3.44,-3.96,15.54,72.3,38.23529411764706,89.96539792387543,,False,True,False
016049.OF,华商甄选回报C,混合型,混合型-偏股,10.172707648767709,preferred,0.75,8.98,14.39,74.1,98.3326945189728,92.42250287026408,,False,True,False
016069.OF,华商研究精选C,灵活配置型,混合型-平衡,3.1789299483644915,watch,5.75,5.45,16.68,78.4,93.446088794926,93.23467230443974,51.29249999999999,False,True,False
015770.OF,天弘低碳经济C,混合型,混合型-偏股,18.15832280561525,preferred,4.2,2.36,16.72,83.4,88.59716366423918,95.2353616532721,,False,True,False
015229.OF,华夏低碳经济一年持有A,混合型,混合型-偏股,37.328372219135446,preferred,-0.94,3.7,26.16,77.0,92.7750095822154,99.02411021814008,,False,True,False
015881.OF,中欧小盘成长C,混合型,混合型-偏股,9.325337510851462,preferred,0.1,-0.94,13.97,75.9,51.39900344959754,91.92499043245311,,False,True,False
015230.OF,华夏低碳经济一年持有C,混合型,混合型-偏股,69.62614160425075,normal,-0.99,3.6,25.99,76.7,92.43004982752012,98.9667049368542,,False,True,False
015880.OF,中欧小盘成长A,混合型,混合型-偏股,4.056882806677634,watch,0.14,-0.87,14.1,76.2,52.43388271368341,92.0780711825488,,False,True,False
015769.OF,天弘低碳经济A,混合型,混合型-偏股,4.462437562648281,watch,4.23,2.41,16.82,83.5,88.75047911077041,95.36930730960582,,False,True,False
014792.OF,华泰柏瑞匠心臻选A,混合型,混合型-偏股,10.2938839675407,preferred,1.79,4.82,10.07,70.7,94.59563050977388,83.2567929582855,,False,True,False
014793.OF,华泰柏瑞匠心臻选C,混合型,混合型-偏股,61.722171788836526,normal,1.73,4.73,9.9,70.3,94.4231506324262,82.87409108304631,,False,True,False
015945.OF,易方达国防军工C,混合型,混合型-偏股,1.7063645804551957,watch,3.94,1.85,25.97,91.2,86.35492525871982,98.94756984309224,,False,True,False
014514.OF,金鹰远见优选C,混合型,混合型-偏股,1.4281065008654152,watch,0.03,0.84,18.0,79.0,79.28325028746646,96.11557596632224,,False,True,False
014513.OF,金鹰远见优选A,混合型,混合型-偏股,2.8874188338441527,watch,0.08,0.93,18.19,79.4,80.16481410502108,96.3260619977038,,False,True,False
015947.OF,兴业研究精选C,混合型,混合型-偏股,1.080922196826776,watch,0.4,2.58,11.99,72.4,89.4978919126102,88.13624186758516,,False,True,False
015691.OF,富国长期成长C,混合型,混合型-偏股,6.03084294002823,preferred,0.33,2.95,7.81,70.0,90.78190877730933,76.27248373517031,,False,True,False
014545.OF,浦银安盛兴耀优选一年持有A,混合型,混合型-偏股,27.048817646191942,preferred,5.29,10.96,15.07,74.6,98.94595630509774,93.55147340221968,,False,True,False
015731.OF,景顺长城核心竞争力C,混合型,混合型-偏股,8.231469428845461,preferred,4.48,5.85,16.79,81.9,95.9946339593714,95.35017221584386,,False,True,False
014701.OF,中欧量化动能A,混合型,混合型-偏股,7.5392380719072625,preferred,0.08,-0.48,10.77,72.8,58.29819854350327,84.9980864906238,,False,True,False
014702.OF,中欧量化动能C,混合型,混合型-偏股,16.829843395797425,preferred,0.04,-0.55,10.63,72.5,56.88003066308931,84.74933027171834,,False,True,False
015753.OF,上银鑫达C,灵活配置型,混合型-平衡,2.970089229999752,watch,0.29,0.98,8.68,72.8,76.10993657505286,74.4186046511628,44.5125,False,True,False
015588.OF,国泰大农业C,股票型,主动股票型,50.31329274877059,normal,2.86,1.68,7.65,71.3,80.27681660899654,63.32179930795847,,False,True,False
015754.OF,上银内需增长C,股票型,主动股票型,21.69517121866481,preferred,2.45,5.23,13.5,74.0,94.63667820069205,87.19723183391004,,False,True,False
015722.OF,长城中小盘成长C,混合型,混合型-偏股,6.490925415388574,preferred,11.75,19.44,33.36,91.6,99.78919126101955,99.73210868733256,,False,True,False
013555.OF,信澳远见价值C,混合型,混合型-偏股,7.856905884892025,preferred,1.11,1.01,16.31,86.9,80.85473361441166,95.0440107156525,,False,True,False
013554.OF,信澳远见价值A,混合型,混合型-偏股,10.159822136234562,preferred,1.16,1.08,16.44,87.2,81.29551552318897,95.1014159969384,,False,True,False
014976.OF,华安升级主题C,混合型,混合型-偏股,23.18601027539796,preferred,-0.15,2.91,9.7,73.1,90.66692219241088,82.20436280137773,,False,True,False
015566.OF,万家精选C,混合型,混合型-偏股,1.2341684647998428,watch,5.38,11.43,18.0,84.0,99.02261402836336,96.15384615384616,,False,True,False
014692.OF,中加量化研选C,混合型,混合型-偏股,38.07330900709974,preferred,0.79,-0.65,13.11,77.8,55.2702184745113,90.43245311902028,,False,True,False
014691.OF,中加量化研选A,混合型,混合型-偏股,11.34414534800977,preferred,0.81,-0.62,13.18,78.1,55.48102721349175,90.58553386911596,,False,True,False
013675.OF,长城价值甄选一年持有C,混合型,混合型-偏股,15.943985818326228,preferred,2.39,4.85,27.0,87.7,94.65312380222308,99.21546115575968,,False,True,False
013674.OF,长城价值甄选一年持有A,混合型,混合型-偏股,27.27136923973153,preferred,2.45,4.94,27.2,87.8,94.94059026446917,99.27286643704554,,False,True,False
015450.OF,华泰柏瑞多策略C,灵活配置型,混合型-平衡,3.457042315213169,watch,1.83,1.5,11.02,84.3,80.12684989429175,82.87526427061312,52.037499999999994,False,True,False
015455.OF,信澳周期动力C,混合型,混合型-偏股,3.163905430108529,watch,4.2,3.91,16.83,80.3,93.17746262935992,95.40757749712974,,False,True,False
015475.OF,天弘文化新兴产业C,股票型,主动股票型,1.6047698560629389,watch,0.48,-2.56,11.61,77.2,49.13494809688581,81.4878892733564,,False,True,False
015458.OF,天弘周期策略C,混合型,混合型-偏股,30.003659135534896,preferred,4.0,3.63,16.74,85.0,92.54503641241854,95.27363184079604,,False,True,False
015383.OF,长城久富C,混合型,混合型-偏股,12.448750375823083,preferred,11.69,10.19,20.32,79.1,98.73514756611728,97.47416762342137,,False,True,False
015211.OF,招商安鼎平衡1年持有A,混合型,混合型-偏股,24.80588016805152,preferred,3.95,3.47,17.86,93.9,92.10425450364124,96.00076540375048,,False,True,False
014806.OF,国金量化精选C,混合型,混合型-偏股,26.049333729913773,preferred,-0.2,-1.65,9.38,73.2,43.88654656956689,81.3241484883276,,False,True,False
014805.OF,国金量化精选A,混合型,混合型-偏股,12.51786749403775,preferred,-0.17,-1.59,9.48,73.5,44.442315063242624,81.5154994259472,,False,True,False
013856.OF,嘉实品质发现C,混合型,混合型-偏股,15.462473307701224,preferred,1.12,1.85,14.24,78.1,86.31659639708701,92.21201683888252,,False,True,False
015384.OF,万家瑞隆C,混合型,混合型-偏股,11.079750796355311,preferred,3.9,4.74,18.69,79.0,94.46147949405903,96.68962877918102,,False,True,False
013855.OF,嘉实品质发现A,混合型,混合型-偏股,6.080281951088225,preferred,1.16,1.92,14.37,78.4,86.6807205825987,92.3650975889782,,False,True,False
014654.OF,建信卓越成长一年持有C,混合型,混合型-偏股,6.841448324620897,preferred,6.4,8.33,14.71,70.9,98.00689919509392,92.76693455797933,,False,True,False
014653.OF,建信卓越成长一年持有A,混合型,混合型-偏股,6.545441888778287,preferred,6.42,8.37,14.8,71.0,98.02606362591033,92.95828549559891,,False,True,False
012999.OF,招商稳旺C,混合型,混合型-偏股,4.771269186023802,watch,0.96,1.11,6.54,77.1,81.58298198543503,71.81400688863376,,False,True,False
012998.OF,招商稳旺A,混合型,混合型-偏股,9.338859022600737,preferred,0.99,1.15,6.62,77.7,81.8896128784975,72.23497895139685,,False,True,False
012991.OF,大成民享安盈一年持有期A,混合型,混合型-偏股,1.7523116429773369,watch,0.46,0.63,3.95,70.5,77.57761594480644,57.15652506697283,,False,True,False
013496.OF,信澳产业优选一年持有C,混合型,混合型-偏股,37.29733383518637,preferred,20.1,18.91,26.3,96.5,99.69336910693752,99.062380405664,,False,True,False
013495.OF,信澳产业优选一年持有A,混合型,混合型-偏股,7.402958023502521,preferred,20.16,19.02,26.5,96.7,99.71253353775391,99.08151549942596,,False,True,False
014616.OF,尚正正鑫C,混合型,混合型-偏股,3.891937573021348,watch,1.44,0.89,5.85,70.3,79.8390187811422,68.92460773057788,,False,True,False
013095.OF,安信远见成长A,混合型,混合型-偏股,5.2295533728356975,preferred,0.65,0.23,12.2,72.9,71.73246454580298,88.65288939915806,,False,True,False
013096.OF,安信远见成长C,混合型,混合型-偏股,10.238084126676464,preferred,0.63,0.18,12.1,72.6,70.9658873131468,88.36586299272867,,False,True,False
013693.OF,博道盛兴一年持有,混合型,混合型-偏股,1.0953257056327408,watch,-1.35,0.56,14.64,74.4,76.94518972786508,92.63298890164562,,False,True,False
015190.OF,汇添富行业整合主题C,混合型,混合型-偏股,91.32363336500126,normal,2.03,4.08,11.92,78.3,93.5224223840552,87.86835055491771,,False,True,False
015181.OF,汇添富逆向投资C,混合型,混合型-偏股,9.307469361450105,preferred,4.57,6.48,14.73,79.5,96.56956688386354,92.8243398392652,,False,True,False
015180.OF,汇添富美丽30D,混合型,混合型-偏股,13.40679651346414,preferred,1.5,0.05,10.29,70.7,68.64699118436181,83.92652123995407,,False,True,False
015191.OF,汇添富行业整合主题D,混合型,混合型-偏股,47.82108462730268,preferred,2.06,4.12,11.98,78.4,93.71406669221923,88.07883658629927,,False,True,False
015309.OF,国投瑞银境煊E,灵活配置型,混合型-偏股,15.89286344211972,preferred,1.91,5.59,15.23,83.8,94.08033826638476,91.5433403805497,227.145,False,True,False
015179.OF,汇添富美丽30C,混合型,混合型-偏股,53.60821369171799,normal,1.48,0.03,10.26,70.7,68.07205825986968,83.79257558362036,,False,True,False
015182.OF,汇添富逆向投资D,混合型,混合型-偏股,13.286317661669145,preferred,4.59,6.48,14.79,79.8,96.58873131467996,92.920015308075,,False,True,False
013625.OF,嘉实价值创造三年持有C,混合型,混合型-偏股,7.789598353085716,preferred,-3.41,-0.13,9.84,71.8,64.5074741280184,82.68274014542672,,False,True,False
015007.OF,中欧量化动力C,混合型,混合型-偏股,3.2719192305147824,watch,-0.45,-2.7,10.9,72.3,34.57263319279418,85.32338308457712,,False,True,False
013624.OF,嘉实价值创造三年持有A,混合型,混合型-偏股,5.041777801527886,preferred,-3.38,-0.07,9.94,72.2,65.77232656190111,82.96976655185611,,False,True,False
015006.OF,中欧量化动力A,混合型,混合型-偏股,88.89446703164474,normal,-0.42,-2.64,11.03,72.6,35.109237255653504,85.61040949100651,,False,True,False
015173.OF,申万菱信竞争优势C,混合型,混合型-偏股,44.01093792703709,preferred,1.18,5.57,14.09,85.8,95.68800306630894,92.05893608878684,,False,True,False
015157.OF,申万菱信行业轮动C,股票型,主动股票型,12.244487439789337,preferred,4.17,5.94,28.13,92.8,96.7128027681661,99.30795847750863,,False,True,False
015245.OF,南华丰汇A,混合型,混合型-偏股,16.31746889065681,preferred,-0.22,-2.43,9.8,75.6,36.68072058259869,82.51052430156908,,False,True,False
013341.OF,工银核心机遇A,混合型,混合型-偏股,4.971353106663599,watch,-2.58,-1.48,17.04,79.5,45.41970103487927,95.52238805970148,,False,True,False
015158.OF,申万菱信价值精选C,混合型,混合型-偏股,9.388097936838262,preferred,1.13,1.5,15.74,76.6,84.51513990034496,94.35514734022196,,False,True,False
013342.OF,工银核心机遇C,混合型,混合型-偏股,5.585688700224657,preferred,-2.54,-1.47,16.97,79.4,45.496358758144886,95.46498277841562,,False,True,False
014838.OF,兴银碳中和主题A,混合型,混合型-偏股,12.371486788283743,preferred,1.72,3.25,13.0,77.2,91.39517056343426,90.22196708763872,,False,True,False
014839.OF,兴银碳中和主题C,混合型,混合型-偏股,7.247606958526423,preferred,1.71,3.2,12.91,77.1,91.28018397853585,90.10715652506698,,False,True,False
014569.OF,华夏聚盛优选一年持有C,混合型,混合型-偏股,6.814081354621972,preferred,1.24,1.26,9.75,74.3,82.71368340360291,82.33830845771143,,False,True,False
014568.OF,华夏聚盛优选一年持有A,混合型,混合型-偏股,3.8209703790783354,watch,1.27,1.3,9.83,74.4,83.00114986584899,82.6444699579028,,False,True,False
015073.OF,华夏复兴C,混合型,混合型-偏股,4.412177519263387,watch,-0.96,3.74,9.29,70.4,92.92832502874666,81.01798698813624,,False,True,False
014995.OF,中欧量化先锋A,混合型,混合型-偏股,6.719046090145141,preferred,-0.57,1.73,12.89,76.8,85.85665005749328,90.01148105625718,,False,True,False
014996.OF,中欧量化先锋C,混合型,混合型-偏股,1.15051256,watch,-0.61,1.66,12.76,76.5,85.4733614411652,89.62877918101799,,False,True,False
015077.OF,摩根成长先锋C,混合型,混合型-偏股,24.1773268620142,preferred,2.78,3.67,11.64,76.4,92.7175162897662,87.1220818982013,,False,True,False
015123.OF,汇添富国企创新增长C,股票型,主动股票型,13.910478164932693,preferred,4.28,5.02,13.79,86.8,94.29065743944636,88.06228373702423,,False,True,False
015115.OF,汇添富中国高端制造D,股票型,主动股票型,5.74552716975718,preferred,1.66,4.21,8.52,73.0,91.86851211072664,67.64705882352942,,False,True,False
015124.OF,汇添富国企创新增长D,股票型,主动股票型,4.356973922175332,watch,4.31,5.03,13.81,86.8,94.4636678200692,88.23529411764706,,False,True,False
015114.OF,汇添富中国高端制造C,股票型,主动股票型,8.9566044359066,preferred,1.63,4.21,8.47,72.7,91.6955017301038,67.12802768166091,,False,True,False
013771.OF,中加龙头精选A,混合型,混合型-偏股,2.344135162503278,watch,2.77,1.47,15.62,79.7,84.30433116136452,94.22120168388824,,False,True,False
013772.OF,中加龙头精选C,混合型,混合型-偏股,22.734476649905165,preferred,2.74,1.42,15.52,79.4,83.82522039095439,94.06812093379256,,False,True,False
015041.OF,西部利得新富C,灵活配置型,混合型-偏股,114.72998472273464,watch,2.08,6.32,11.03,73.3,95.34883720930232,83.08668076109936,80.72,False,True,False
013608.OF,广发睿恒进取一年持有C,混合型,混合型-偏股,5.853096469501072,preferred,0.63,-1.06,11.0,72.2,50.15331544653123,85.51473402219672,,False,True,False
013607.OF,广发睿恒进取一年持有A,混合型,混合型-偏股,1.8670484820544957,watch,0.66,-1.01,11.1,72.5,50.63242621694136,85.76349024110218,,False,True,False
015057.OF,摩根核心优选C,混合型,混合型-偏股,68.17683736384936,normal,2.81,3.74,11.59,75.8,92.94748945956304,87.0264064293915,,False,True,False
014718.OF,富国天旭均衡A,混合型,混合型-偏股,6.00221890698585,preferred,4.03,6.99,19.62,87.2,96.99118436182444,97.03406046689628,,False,True,False
013590.OF,南方比较优势A,混合型,混合型-偏股,12.556683090951331,preferred,-0.73,-1.08,11.01,72.4,49.865848984285165,85.53386911595867,,False,True,False
013591.OF,南方比较优势C,混合型,混合型-偏股,1.9122071034525048,watch,-0.77,-1.15,10.88,72.0,48.88846301264852,85.2851128970532,,False,True,False
014871.OF,大摩科技领先C,灵活配置型,混合型-平衡,15.223287023623223,preferred,1.15,-0.2,25.28,81.2,57.92811839323468,98.09725158562368,58.04749999999999,False,True,False
014119.OF,金鹰时代先锋A,混合型,混合型-偏股,3.737489981519398,watch,1.5,0.59,14.95,77.9,77.30931391337677,93.24531190202832,,False,True,False
014348.OF,富国趋势优先C,混合型,混合型-偏股,7.4545891131077235,preferred,4.19,6.67,18.88,87.0,96.7995400536604,96.80443934175278,,False,True,False
014120.OF,金鹰时代先锋C,混合型,混合型-偏股,93.62740973001388,normal,1.44,0.49,14.76,77.5,76.14028363357608,92.86261002678911,,False,True,False
014347.OF,富国趋势优先A,混合型,混合型-偏股,7.522104613859357,preferred,4.24,6.74,19.03,87.2,96.85703334610962,96.86184462303864,,False,True,False
012816.OF,国泰致和A,混合型,混合型-偏股,1.8246494456064637,watch,6.62,10.44,23.4,92.4,98.7734764277501,98.27784156142366,,False,True,False
012817.OF,国泰致和C,混合型,混合型-偏股,12.896966928519596,preferred,6.6,10.39,23.31,92.3,98.75431199693368,98.23957137389974,,False,True,False
014136.OF,中欧金安量化C,混合型,混合型-偏股,15.997642612051363,preferred,0.06,-1.55,11.87,72.9,44.82560367957071,87.71526980482204,,False,True,False
014135.OF,中欧金安量化A,混合型,混合型-偏股,27.557216206519136,preferred,0.11,-1.46,12.03,73.2,45.70716749712533,88.23191733639494,,False,True,False
014224.OF,大成聚优成长A,混合型,混合型-偏股,51.14050174352343,normal,4.79,5.67,25.84,86.3,95.76466078957456,98.92843474933028,,False,True,False
014225.OF,大成聚优成长C,混合型,混合型-偏股,151.03735751211897,watch,4.77,5.62,25.23,85.8,95.72633192794174,98.75621890547264,,False,True,False
014875.OF,惠升惠远回报C,混合型,混合型-偏股,5.435857516172387,preferred,1.4,1.37,14.18,82.3,83.4802606362591,92.17374665135858,,False,True,False
014833.OF,汇添富盈鑫灵活配置C,灵活配置型,混合型-偏股,14.710381996825628,preferred,3.64,5.81,11.64,74.6,94.5031712473573,84.77801268498943,73.5825,False,True,False
013846.OF,上银鑫恒C,混合型,混合型-偏股,15.050749445575082,preferred,3.75,2.6,10.17,72.3,89.55538520505941,83.52468427095293,,False,True,False
014834.OF,汇添富盈鑫灵活配置D,灵活配置型,混合型-偏股,5.472751681920932,preferred,3.65,5.84,11.67,74.7,94.71458773784354,85.20084566596195,73.5825,False,True,False
014836.OF,汇添富创新活力C,混合型,混合型-偏股,15.448316002642729,preferred,-0.89,2.78,13.71,72.6,90.3219624377156,91.50401836969002,,False,True,False
014837.OF,汇添富创新活力D,混合型,混合型-偏股,5.87692258411191,preferred,-0.85,2.86,13.85,72.9,90.59026446914528,91.81017986988137,,False,True,False
