ts_code,name,invest_type,category,return_3m,return_6m,return_1y,volatility,max_drawdown,sharpe,data_points
013950.OF,交银先锋C,混合型,混合型-偏股,-0.03,-0.06,0.52,20.82,15.65,-0.07,455
014046.OF,交银医药创新C,股票型,主动股票型,-6.47,-9.46,-7.73,17.92,24.1,-0.54,455
013623.OF,湘财周期轮动一年持有,混合型,混合型-偏股,3.17,4.58,8.89,8.44,7.65,0.82,455
012214.OF,民生加银核心资产A,股票型,主动股票型,-0.1,3.28,8.58,10.53,11.1,0.62,455
014011.OF,浦银安盛价值成长C,混合型,混合型-偏股,2.93,2.06,10.54,15.97,14.19,0.53,455
013519.OF,易方达汇智平衡养老(FOF)A,混合型,混合型-偏股,-1.28,-1.21,2.77,7.65,7.05,0.1,440
012215.OF,民生加银核心资产C,股票型,主动股票型,-0.14,3.21,8.48,10.53,11.12,0.62,455
013798.OF,博时优质鑫选一年持有C,混合型,混合型-偏股,-3.66,-2.33,-2.94,10.56,9.99,-0.47,455
014002.OF,浦银安盛全球智能科技C,股票型,主动股票型,-1.04,-1.39,3.15,19.37,15.9,0.06,444
013359.OF,上银高质量优选9个月持有C,混合型,混合型-偏股,-2.96,-1.45,1.14,10.35,10.76,-0.08,455
013360.OF,华夏磐泰C,混合型,混合型-偏股,-0.3,0.18,2.09,3.07,3.36,0.03,455
013294.OF,东方红智选三年持有A,混合型,混合型-偏股,4.78,9.04,15.97,19.69,17.14,0.71,455
013358.OF,上银高质量优选9个月持有A,混合型,混合型-偏股,-2.92,-1.38,1.27,10.35,10.72,-0.07,455
013797.OF,博时优质鑫选一年持有A,混合型,混合型-偏股,-3.62,-2.25,-2.81,10.57,9.96,-0.46,455
013831.OF,中欧瑾尚C,混合型,混合型-偏股,0.46,1.78,2.56,4.24,3.12,0.13,455
012704.OF,中银兴利稳健回报A,灵活配置型,混合型-平衡,-1.64,-1.53,2.5,10.8,10.0,0.05,455
013469.OF,泰信低碳经济A,混合型,混合型-偏股,3.15,1.31,0.77,28.6,21.1,-0.04,455
013295.OF,东方红智选三年持有C,混合型,混合型-偏股,4.76,9.0,15.88,19.69,17.15,0.7,455
014023.OF,宏利景气领航两年持有,混合型,混合型-偏股,5.38,13.15,10.1,31.32,24.86,0.26,455
012705.OF,中银兴利稳健回报C,灵活配置型,混合型-平衡,-1.69,-1.59,2.37,10.8,10.03,0.03,455
013830.OF,中欧瑾尚A,混合型,混合型-偏股,0.46,1.79,2.59,4.24,3.12,0.14,455
013470.OF,泰信低碳经济C,混合型,混合型-偏股,3.11,1.25,0.66,28.59,21.13,-0.05,455
012467.OF,嘉实策略精选C,混合型,混合型-偏股,0.56,-1.44,13.75,19.8,20.77,0.59,455
013051.OF,汇泉臻心致远A,混合型,混合型-偏股,-4.67,-9.67,1.02,21.3,25.49,-0.05,455
013562.OF,国联匠心优选C,混合型,混合型-偏股,4.7,3.25,18.82,19.33,16.81,0.87,455
012343.OF,广发瑞泽精选C,混合型,混合型-偏股,-4.44,-1.97,-3.18,17.71,14.98,-0.29,455
013825.OF,广发优选配置C,混合型,混合型-偏股,-0.96,-1.06,2.71,7.14,4.78,0.1,444
013466.OF,博时智选量化多因子C,股票型,主动股票型,-4.79,-10.91,-0.2,18.88,22.08,-0.12,455
012112.OF,鹏华安颐C,混合型,混合型-偏股,-1.15,-0.35,1.69,3.3,3.32,-0.09,455
013845.OF,中信建投睿选6个月持有C,混合型,混合型-偏股,4.35,10.71,19.77,14.39,11.98,1.23,444
014051.OF,平安安盈灵活配置C,灵活配置型,混合型-平衡,1.91,-1.79,8.08,15.29,11.45,0.4,455
013052.OF,汇泉臻心致远C,混合型,混合型-偏股,-4.71,-9.71,0.94,21.29,25.51,-0.05,455
013461.OF,鹏扬成长先锋A,混合型,混合型-偏股,-0.28,-2.54,3.92,11.6,11.44,0.17,455
013486.OF,尚正竞争优势C,混合型,混合型-偏股,-0.94,-0.7,5.71,14.6,13.6,0.25,455
013485.OF,尚正竞争优势A,混合型,混合型-偏股,-0.91,-0.63,5.82,14.61,13.58,0.26,455
012342.OF,广发瑞泽精选A,混合型,混合型-偏股,-4.41,-1.92,-3.08,17.7,14.96,-0.29,455
012147.OF,富国大盘核心资产,混合型,混合型-偏股,3.96,3.36,12.77,18.74,11.43,0.57,455
013462.OF,鹏扬成长先锋C,混合型,混合型-偏股,-0.3,-2.58,3.84,11.59,11.46,0.16,455
013561.OF,国联匠心优选A,混合型,混合型-偏股,4.76,3.35,19.12,19.32,16.77,0.89,455
012466.OF,嘉实策略精选A,混合型,混合型-偏股,0.61,-1.35,13.91,19.81,20.72,0.6,455
012111.OF,鹏华安颐A,混合型,混合型-偏股,-1.15,-0.32,1.74,3.3,3.29,-0.08,455
013844.OF,中信建投睿选6个月持有A,混合型,混合型-偏股,4.32,10.6,19.7,14.39,11.98,1.23,444
013465.OF,博时智选量化多因子A,股票型,主动股票型,-4.76,-10.89,-0.2,18.93,22.11,-0.12,455
007183.OF,万家沪港深蓝筹C,混合型,混合型-偏股,-8.87,-9.6,-3.58,17.47,16.71,-0.32,455
007182.OF,万家沪港深蓝筹A,混合型,混合型-偏股,-8.84,-9.55,-3.48,17.47,16.69,-0.31,455
013850.OF,同泰优选配置3个月持有C,混合型,混合型-偏股,-4.29,-7.65,2.75,12.75,13.35,0.06,451
013366.OF,汇添富产业升级C,混合型,混合型-偏股,-1.24,-2.23,3.15,18.91,16.36,0.06,455
013882.OF,交银品质升级C,混合型,混合型-偏股,-5.9,-3.44,-4.33,11.77,14.83,-0.54,455
012121.OF,华夏永润六个月持有A,混合型,混合型-偏股,-1.42,-1.66,0.91,3.64,2.53,-0.3,455
013559.OF,招商均衡回报A,混合型,混合型-偏股,-7.33,-3.71,3.87,14.98,16.78,0.13,455
012122.OF,华夏永润六个月持有C,混合型,混合型-偏股,-1.44,-1.71,0.85,3.64,2.57,-0.32,455
013365.OF,汇添富产业升级A,混合型,混合型-偏股,-1.21,-2.17,3.27,18.92,16.34,0.07,455
910005.OF,东方红启兴三年持有A,混合型,混合型-偏股,-2.63,-4.51,5.45,14.17,15.07,0.24,455
013849.OF,同泰优选配置3个月持有A,混合型,混合型-偏股,-4.26,-7.61,2.84,12.75,13.32,0.07,451
013949.OF,交银科锐科技创新C,混合型,混合型-偏股,-2.2,-6.1,6.83,20.07,15.27,0.24,455
013939.OF,汇泉策略优选C,混合型,混合型-偏股,-1.62,-5.1,1.1,13.12,13.49,-0.07,455
013560.OF,招商均衡回报C,混合型,混合型-偏股,-7.38,-3.81,3.7,14.97,16.81,0.11,455
013514.OF,长安先进制造C,混合型,混合型-偏股,1.36,-2.89,2.81,24.66,22.51,0.03,455
013435.OF,大成景气精选六个月持有A,混合型,混合型-偏股,2.44,3.18,22.55,20.19,15.55,1.02,455
013381.OF,中欧甄选3个月持有A,混合型,混合型-偏股,-6.14,-5.52,-2.46,11.94,12.43,-0.37,440
013785.OF,东方红优质甄选一年持有C,混合型,混合型-偏股,-0.14,-0.16,0.15,1.47,1.24,-1.26,455
013345.OF,富荣信息技术A,混合型,混合型-偏股,-6.5,-10.33,18.55,29.43,26.55,0.56,455
013346.OF,富荣信息技术C,混合型,混合型-偏股,-6.52,-10.37,18.47,29.43,26.58,0.56,455
013513.OF,长安先进制造A,混合型,混合型-偏股,1.39,-2.84,2.91,24.67,22.48,0.04,455
014030.OF,大摩健康产业C,混合型,混合型-偏股,-5.27,-7.23,-6.69,16.87,24.69,-0.52,455
013382.OF,中欧甄选3个月持有C,混合型,混合型-偏股,-6.2,-5.61,-2.61,11.95,12.47,-0.39,440
013436.OF,大成景气精选六个月持有C,混合型,混合型-偏股,2.39,3.1,22.4,20.18,15.58,1.01,455
013955.OF,广发中小盘精选C,混合型,混合型-偏股,1.15,-3.85,13.82,21.42,16.91,0.55,455
013678.OF,富国信享回报12个月持有A,混合型,混合型-偏股,-0.91,-1.47,3.21,8.15,5.88,0.15,455
013919.OF,建信中小盘C,股票型,主动股票型,-1.8,-1.35,4.9,12.03,11.4,0.24,455
013185.OF,广发恒阳一年持有期C,混合型,混合型-偏股,-0.77,-2.67,2.94,6.26,5.15,0.15,455
013634.OF,申万菱信双利A,混合型,混合型-偏股,-0.8,-0.04,0.66,3.23,2.5,-0.41,455
013184.OF,广发恒阳一年持有期A,混合型,混合型-偏股,-0.75,-2.63,3.02,6.26,5.07,0.16,455
013679.OF,富国信享回报12个月持有C,混合型,混合型-偏股,-0.93,-1.51,3.12,8.14,5.89,0.14,455
013635.OF,申万菱信双利C,混合型,混合型-偏股,-0.82,-0.09,0.59,3.23,2.52,-0.44,455
013610.OF,中信保诚前瞻优势,混合型,混合型-偏股,-2.85,-3.75,5.86,15.02,13.78,0.26,455
013642.OF,博道成长智航C,股票型,主动股票型,-2.04,-4.92,4.92,16.38,16.41,0.18,454
012055.OF,鹏华安康一年持有C,混合型,混合型-偏股,-0.66,-0.15,0.1,1.83,1.34,-1.04,455
012073.OF,华安均衡优选A,混合型,混合型-偏股,-4.08,-4.82,4.71,20.14,18.17,0.13,455
013677.OF,兴银兴慧一年持有C,混合型,混合型-偏股,,-0.02,3.34,6.47,7.09,0.21,455
013997.OF,广发增强债券A,稳健增长型,主动股票型,0.04,0.19,0.73,0.83,0.7,-1.53,455
011558.OF,天弘宁弘六个月持有A,混合型,混合型-偏股,0.01,0.43,0.59,1.13,0.71,-1.25,454
013676.OF,兴银兴慧一年持有A,混合型,混合型-偏股,0.01,,3.36,6.47,7.09,0.21,455
013641.OF,博道成长智航A,股票型,主动股票型,-2.0,-4.87,5.02,16.39,16.38,0.18,454
013393.OF,信澳价值精选A,混合型,混合型-偏股,1.74,-11.5,6.06,19.92,18.21,0.2,455
012054.OF,鹏华安康一年持有A,混合型,混合型-偏股,-0.63,-0.1,0.18,1.83,1.33,-0.99,455
011559.OF,天弘宁弘六个月持有C,混合型,混合型-偏股,-0.01,0.39,0.52,1.13,0.71,-1.31,454
013271.OF,前海开源聚利一年持有C,混合型,混合型-偏股,-5.99,-10.59,-5.09,16.32,16.59,-0.43,455
013394.OF,信澳价值精选C,混合型,混合型-偏股,1.68,-11.58,5.89,19.9,18.26,0.2,455
012074.OF,华安均衡优选C,混合型,混合型-偏股,-4.11,-4.87,3.9,20.07,18.2,0.09,455
013270.OF,前海开源聚利一年持有A,混合型,混合型-偏股,-5.99,-10.59,-5.08,16.32,16.58,-0.43,455
013918.OF,申万菱信量化小盘C,股票型,主动股票型,-1.7,-3.59,8.41,13.73,13.01,0.47,455
012382.OF,宏利新兴景气龙头A,混合型,混合型-偏股,-7.13,-7.18,-4.5,19.22,22.57,-0.34,455
012647.OF,中欧洞见一年持有,混合型,混合型-偏股,0.35,-1.75,2.17,23.86,22.83,0.01,455
012383.OF,宏利新兴景气龙头C,混合型,混合型-偏股,-7.17,-7.26,-4.62,19.21,22.6,-0.34,455
013289.OF,工银食品饮料行业A,混合型,混合型-偏股,-5.02,-4.61,-4.82,11.32,11.92,-0.6,455
012455.OF,淳厚鑫悦商业模式优选C,混合型,混合型-偏股,4.53,2.72,25.13,21.76,13.51,1.06,455
012454.OF,淳厚鑫悦商业模式优选A,混合型,混合型-偏股,4.56,2.79,25.27,21.76,13.51,1.07,455
013290.OF,工银食品饮料行业C,混合型,混合型-偏股,-5.05,-4.7,-4.97,11.32,12.51,-0.62,455
012505.OF,华安民享稳健养老目标一年持有A,混合型,混合型-偏股,-0.74,-0.52,0.95,2.91,2.73,-0.36,440
013518.OF,易方达悦浦一年持有C,混合型,混合型-偏股,0.01,0.16,2.83,2.67,2.02,0.31,455
013517.OF,易方达悦浦一年持有A,混合型,混合型-偏股,0.03,0.2,2.91,2.67,1.94,0.34,455
013938.OF,天弘安康颐养E,混合型,混合型-偏股,-0.45,-0.49,1.23,2.03,1.36,-0.38,454
012964.OF,招商稳健平衡C,混合型,混合型-偏股,-0.89,0.89,8.64,11.09,7.79,0.6,455
012963.OF,招商稳健平衡A,混合型,混合型-偏股,-0.84,0.98,8.79,11.09,7.76,0.61,455
013618.OF,华安大安全C,灵活配置型,混合型-平衡,3.13,-3.35,11.47,21.05,12.5,0.45,455
013638.OF,华安逆向策略C,混合型,混合型-偏股,0.59,0.46,6.61,16.38,13.56,0.28,455
013686.OF,华安安信消费服务C,混合型,混合型-偏股,-1.02,-1.17,3.56,10.57,7.79,0.15,455
013622.OF,华安智能装备主题C,股票型,主动股票型,0.81,1.39,17.0,20.43,20.35,0.73,455
013621.OF,华安智能生活C,混合型,混合型-偏股,-6.96,-7.85,-1.28,17.65,19.23,-0.19,455
013619.OF,华安动态灵活配置C,灵活配置型,混合型-平衡,1.51,1.99,7.14,14.59,12.48,0.35,455
013245.OF,宏利悠然A,混合型,混合型-偏股,-0.49,-0.13,0.74,2.07,1.31,-0.61,440
013620.OF,华安媒体互联网C,混合型,混合型-偏股,-5.62,-6.45,-0.91,16.17,15.98,-0.18,455
013655.OF,华安策略优选C,混合型,混合型-偏股,-0.1,1.88,7.74,12.4,13.3,0.46,455
013880.OF,广发招享C,混合型,混合型-偏股,-1.49,-1.94,-0.4,3.91,3.52,-0.61,455
013467.OF,华夏安盈稳健养老目标一年持有A,混合型,混合型-偏股,-1.04,-0.62,0.67,2.64,1.84,-0.5,440
013088.OF,华商嘉逸养老目标日期2040三年持有A,混合型,混合型-偏股,-3.38,-3.56,1.02,8.93,8.71,-0.11,440
012508.OF,嘉实安康稳健养老目标一年持有A,混合型,混合型-偏股,-0.15,0.04,0.61,2.68,1.96,-0.52,440
013155.OF,汇添富添福汇盈稳健养老目标一年持有A,混合型,混合型-偏股,-0.62,-0.55,3.12,5.4,3.01,0.21,440
013144.OF,富国安诚回报12个月持有C,混合型,混合型-偏股,0.13,-1.06,3.62,7.12,6.64,0.23,455
013143.OF,富国安诚回报12个月持有A,混合型,混合型-偏股,0.15,-1.02,3.7,7.12,6.57,0.24,455
013296.OF,民生加银聚优精选A,混合型,混合型-偏股,2.84,3.62,21.7,24.93,26.36,0.79,455
013748.OF,兴业聚盈C,混合型,混合型-偏股,0.11,0.16,2.28,2.76,1.82,0.1,455
013747.OF,兴业聚丰C,混合型,混合型-偏股,0.52,0.74,1.73,2.7,1.93,-0.1,455
013742.OF,兴业聚源C,混合型,混合型-偏股,0.76,0.81,3.86,5.58,6.66,0.33,455
011590.OF,九泰天利量化C,股票型,主动股票型,-2.62,-0.71,0.99,10.13,8.12,-0.1,455
013280.OF,宏利睿智稳健C,灵活配置型,混合型-平衡,-1.05,-1.63,-2.37,14.91,13.07,-0.29,455
012248.OF,大成恒享夏盛一年定开A,混合型,混合型-偏股,-0.11,-0.67,1.0,2.74,3.36,-0.36,455
012249.OF,大成恒享夏盛一年定开C,混合型,混合型-偏股,-0.13,-0.72,0.92,2.63,3.4,-0.41,455
011589.OF,九泰天利量化A,股票型,主动股票型,-2.58,-0.64,1.09,10.12,8.09,-0.09,455
012982.OF,华夏创新医药龙头C,混合型,混合型-偏股,-7.16,-8.01,-6.95,26.21,30.61,-0.34,455
010751.OF,宝盈优质成长A,混合型,混合型-偏股,3.55,0.16,9.95,17.34,18.83,0.46,455
012313.OF,长城兴华优选一年定开C,混合型,混合型-偏股,1.27,1.07,8.73,16.34,13.17,0.41,455
012459.OF,汇添富稳健睿享一年持有A,混合型,混合型-偏股,0.51,-0.25,0.16,3.0,3.08,-0.61,455
010752.OF,宝盈优质成长C,混合型,混合型-偏股,3.5,0.09,9.83,17.33,18.86,0.45,455
012460.OF,汇添富稳健睿享一年持有C,混合型,混合型-偏股,0.48,-0.29,0.09,3.0,3.17,-0.64,455
013322.OF,博时恒盈稳健一年持有期C,混合型,混合型-偏股,0.11,-0.34,1.88,4.13,4.0,-0.03,455
012981.OF,华夏创新医药龙头A,混合型,混合型-偏股,-7.13,-7.94,-6.84,26.21,30.39,-0.34,455
013321.OF,博时恒盈稳健一年持有期A,混合型,混合型-偏股,0.14,-0.29,1.97,4.13,3.96,-0.01,455
012312.OF,长城兴华优选一年定开A,混合型,混合型-偏股,1.31,1.14,8.86,16.36,13.15,0.42,455
013540.OF,汇添富稳健睿享一年持有D,混合型,混合型-偏股,0.5,-0.25,0.16,3.0,3.09,-0.61,455
011403.OF,融通鑫新成长A,混合型,混合型-偏股,-3.6,-5.74,2.88,16.33,18.09,0.05,454
011404.OF,融通鑫新成长C,混合型,混合型-偏股,-3.63,-5.8,2.77,16.33,18.21,0.05,454
012896.OF,华安慧萃组合精选3个月持有A,混合型,混合型-偏股,-2.88,-2.83,5.91,13.89,12.78,0.28,440
012638.OF,富国智优精选3个月持有A,混合型,混合型-偏股,-0.91,-0.54,6.51,13.53,14.09,0.33,444
012780.OF,博时移动互联主题C,混合型,混合型-偏股,-3.95,-7.83,-0.92,19.82,19.76,-0.15,455
012639.OF,富国智优精选3个月持有C,混合型,混合型-偏股,-0.93,-0.58,6.44,13.53,14.1,0.33,444
011970.OF,建信港股通精选C,混合型,混合型-偏股,-6.19,-6.22,-4.38,18.41,21.31,-0.35,455
013529.OF,南方富誉稳健养老一年A,混合型,混合型-偏股,-0.18,-0.16,3.64,4.26,3.24,0.39,440
012779.OF,博时移动互联主题A,混合型,混合型-偏股,-3.91,-7.76,-0.91,19.81,19.73,-0.15,455
013569.OF,天弘永利优佳A,混合型,混合型-偏股,-0.04,0.29,1.83,2.08,1.67,-0.08,454
011969.OF,建信港股通精选A,混合型,混合型-偏股,-6.16,-6.17,-4.35,18.41,21.29,-0.35,455
013570.OF,天弘永利优佳C,混合型,混合型-偏股,-0.07,0.23,1.75,2.07,1.73,-0.12,454
012026.OF,兴业聚兴C,混合型,混合型-偏股,-0.03,0.09,1.29,1.56,0.76,-0.45,455
012786.OF,鹏华品质精选C,混合型,混合型-偏股,-0.88,-1.07,1.11,16.66,15.69,-0.05,455
013344.OF,平安盈欣稳健1年持有C,混合型,混合型-偏股,-0.25,-0.16,1.04,1.65,1.39,-0.58,444
012301.OF,易方达核心智造,混合型,混合型-偏股,3.89,5.84,16.73,21.72,17.27,0.68,455
011914.OF,华夏永泓一年持有C,混合型,混合型-偏股,-1.23,-3.16,1.03,8.51,7.99,-0.11,455
011805.OF,嘉实优质核心两年持有A,混合型,混合型-偏股,-2.21,-7.06,2.28,23.17,16.14,0.01,455
013339.OF,创金合信芯片产业A,股票型,主动股票型,-2.42,-7.66,4.99,24.36,19.48,0.12,455
012573.OF,恒越乐享添利C,混合型,混合型-偏股,0.73,1.97,3.75,3.59,3.16,0.49,455
013343.OF,平安盈欣稳健1年持有A,混合型,混合型-偏股,-0.23,-0.11,1.14,1.65,1.38,-0.52,444
013353.OF,鹏华上华一年持有A,混合型,混合型-偏股,-0.81,-0.33,-0.01,1.85,2.02,-1.08,455
011806.OF,嘉实优质核心两年持有C,混合型,混合型-偏股,-2.24,-7.11,2.18,23.17,16.16,0.01,455
013340.OF,创金合信芯片产业C,股票型,主动股票型,-2.45,-7.72,4.88,24.36,19.53,0.12,455
011819.OF,鹏扬景阳一年持有C,混合型,混合型-偏股,-0.48,-0.42,0.78,2.13,1.74,-0.57,455
011913.OF,华夏永泓一年持有A,混合型,混合型-偏股,-1.21,-3.12,1.11,8.51,7.98,-0.1,455
011818.OF,鹏扬景阳一年持有A,混合型,混合型-偏股,-0.46,-0.38,0.85,2.13,1.73,-0.54,455
012785.OF,鹏华品质精选A,混合型,混合型-偏股,-0.82,-0.98,1.28,16.66,15.66,-0.04,455
012572.OF,恒越乐享添利A,混合型,混合型-偏股,0.76,2.02,3.86,3.59,3.12,0.52,455
012025.OF,兴业聚兴A,混合型,混合型-偏股,-0.01,0.13,1.35,1.56,0.74,-0.42,455
013354.OF,鹏华上华一年持有C,混合型,混合型-偏股,-0.84,-0.39,-0.12,1.86,2.04,-1.14,455
013091.OF,摩根均衡优选A,混合型,混合型-偏股,2.47,2.45,9.66,16.53,14.03,0.46,455
013092.OF,摩根均衡优选C,混合型,混合型-偏股,2.43,2.38,9.55,16.52,14.07,0.46,455
012034.OF,广发睿盛C,混合型,混合型-偏股,2.89,2.73,8.03,18.15,17.78,0.33,455
012033.OF,广发睿盛A,混合型,混合型-偏股,2.92,2.79,8.13,18.14,17.76,0.34,455
013242.OF,华银优势行业,股票型,主动股票型,2.21,-0.07,12.77,24.47,22.09,0.44,455
011663.OF,华安研究驱动A,混合型,混合型-偏股,0.04,-0.46,5.71,17.27,15.2,0.21,455
011664.OF,华安研究驱动C,混合型,混合型-偏股,,-0.53,5.59,17.27,15.23,0.21,455
013175.OF,海富通碳中和主题A,混合型,混合型-偏股,-0.16,-2.57,1.1,24.01,20.61,-0.04,454
013024.OF,平安均衡优选1年持有C,混合型,混合型-偏股,-4.47,-5.71,1.1,9.46,8.83,-0.1,455
013176.OF,海富通碳中和主题C,混合型,混合型-偏股,-0.19,-2.63,0.99,23.99,20.63,-0.04,454
011836.OF,银华智能建造,股票型,主动股票型,1.22,1.04,3.99,10.94,11.75,0.18,455
012005.OF,信澳恒盛A,混合型,混合型-偏股,0.96,-0.51,2.37,3.22,3.16,0.12,455
013247.OF,交银瑞卓三年持有,混合型,混合型-偏股,-1.65,-2.04,4.67,11.99,9.63,0.22,455
013613.OF,宝盈国家安全战略沪港深C,股票型,主动股票型,4.02,-1.28,15.9,25.66,22.06,0.54,455
012006.OF,信澳恒盛C,混合型,混合型-偏股,0.94,-0.56,2.29,3.21,3.23,0.09,455
013023.OF,平安均衡优选1年持有A,混合型,混合型-偏股,-4.41,-5.62,1.26,9.44,8.65,-0.08,455
011862.OF,南方蓝筹成长A,混合型,混合型-偏股,3.08,1.22,11.98,16.1,13.06,0.62,455
012174.OF,国泰兴泽优选一年持有期C,混合型,混合型-偏股,0.34,1.35,16.04,16.0,15.77,0.88,455
012421.OF,华夏优加生活A,混合型,混合型-偏股,-6.5,-8.2,-4.59,12.89,16.77,-0.51,455
011894.OF,易方达长期价值C,混合型,混合型-偏股,-4.0,-1.43,0.42,12.47,15.13,-0.13,455
012914.OF,方正富邦趋势领航C,混合型,混合型-偏股,-2.91,-5.63,1.63,10.09,8.43,-0.04,454
011891.OF,易方达先锋成长A,混合型,混合型-偏股,7.16,19.21,11.52,33.31,24.4,0.29,455
011863.OF,南方蓝筹成长C,混合型,混合型-偏股,3.04,1.15,11.85,16.1,13.1,0.61,455
012422.OF,华夏优加生活C,混合型,混合型-偏股,-6.54,-8.27,-4.72,12.89,17.07,-0.52,455
011893.OF,易方达长期价值A,混合型,混合型-偏股,-3.97,-1.38,0.5,12.46,15.03,-0.12,455
012913.OF,方正富邦趋势领航A,混合型,混合型-偏股,-2.86,-5.55,1.79,10.1,8.34,-0.02,454
013192.OF,华商嘉悦稳健养老目标一年持有A,混合型,混合型-偏股,-1.27,-1.47,1.85,5.9,5.55,-0.03,440
011710.OF,中欧睿泽A,混合型,混合型-偏股,-0.91,-0.79,5.31,10.37,7.12,0.32,455
012186.OF,招商品质成长A,混合型,混合型-偏股,-7.3,-10.62,-1.39,21.88,17.94,-0.15,455
011711.OF,中欧睿泽C,混合型,混合型-偏股,-0.96,-0.9,5.14,10.36,7.17,0.3,455
012173.OF,国泰兴泽优选一年持有期A,混合型,混合型-偏股,0.36,1.39,16.12,16.0,15.75,0.88,455
012311.OF,民生加银康泰养老目标日期2040三年持有A,混合型,混合型-偏股,-0.77,-0.8,3.12,6.26,5.81,0.18,444
011330.OF,鹏华精选群英一年持有,灵活配置型,混合型-平衡,-0.65,-2.34,4.83,14.46,14.93,0.2,455
011892.OF,易方达先锋成长C,混合型,混合型-偏股,7.12,19.13,11.41,33.31,24.42,0.28,455
012187.OF,招商品质成长C,混合型,混合型-偏股,-7.35,-10.71,-1.54,21.88,18.24,-0.16,455
013160.OF,创金合信碳中和A,混合型,混合型-偏股,-0.9,-1.38,8.83,15.01,13.43,0.46,455
